gene	zcount_L1HFK240241--Normal	zcount_L1HFK240242--G1	zcount_L1HFK240243--G5	zcount_L1HFK240244--G10	zcount_L1HFK240245--G15	zcount_L1HFK240246--G20	zcount_L1HFK240247--G25
ckmt1_1	0.781943050246531	1.09803607561598	2.83316544387248	2.0877043525242	0	2.57500538654178	1.4392660304211
ckmt2a	0	0	0	0	0	0	0
ckmt2a_1	0.645214580934241	0	1.21217481560739	0	0	0	0
ckmt2b	0	0	0	0	0	0	0
ckmt2b_1	11.3055932681478	0.774427882599076	1.77616695397245	4.12279176608235	3.16289183822965	0.968592812065038	1.0150920986913
cks1b	0	0	0	0	0	0	0
cks2	0	0	0	0	0	0	0
cks2_1	99.543271404807	286.733723331504	176.254495641708	250.136370099248	92.5269010408579	185.904218012881	130.162307555297
clasp1a	0	0	0	0	0	0	0
clasp1b	0	0	0	0	0	0	0
clasp2	0	0	0	0	0	0	0
clasrp	0	0	0	0	0	0	0
clasrp_1	140.36650619104	141.425081730498	115.890545133377	130.198315131115	14.1108340987395	55.3120247847369	90.2343974671809
clca1	0	0	0	0	0	0	0
clca1_1	0.222113816663021	0	0	0.118604029195465	0	0	0
clca5.2	0	0	0	0	0	0	0
clca5.2_1	0	0	1.13125795017922	0.300096690275849	0	0	0
clcc1	0	0	0	0	0	0	0
clcf1	0	0	0	0	0	0	0
clcf1_1	37.9904551115896	337.583321284029	37.7750082189738	54.6665337751549	4.69331085552541	19.7623651516981	25.4851816882973
clcn1a	0	0	0	0	0	0	0
clcn1b	0	0	0	0	0	0	0
clcn2a	0	0	0	0	0	0	0
clcn2b	52.5375910664985	97.6544094513124	68.9355692699784	46.0789522656782	17.9083984463947	43.0901791049638	24.0587461929162
clcn2c	0	0	0	0	0	0	0
clcn3	0	0	0	0	0	0	0
clcn3_1	33.3072907216502	48.1376217887894	45.3414829100636	13.8432605617832	3.3120086412607	14.1721970299873	13.4305085950615
clcn4	0	0	0	0	0	0	0
clcn5a	0	0	0	0	0	0	0
clcn5b	0	0	0	0	0	0	0
clcn5b_1	29.7909002815756	52.8392700176827	50.9649869934237	37.2206058950972	9.01875519006136	29.0866006384718	23.9972258937407
clcn6	0	0	0	0	0	0	0
clcn7	0	0	0	0	0	0	0
clcnk	0	0	0	0	0	0	0
cldn1	0	0	0	0	0	0	0
cldn10a	0	0	0	0	0	0	0
cldn10a_1	3.33920476274407	5.35891024245774	0	0.509446842704569	0	0.418906173994373	0
cldn10b	0	0	0	0	0	0	0
cldn11a	0	0	0	0	0	0	0
cldn11b	0	0	0	0	0	0	0
cldn12	0	0	0	0	0	0	0
cldn15a	0	0	0	0	0	0	0
cldn15b	0	0	0	0	0	0	0
cldn15la	0	0	0	0	0	0	0
cldn15lb	0	0	0	0	0	0	0
cldn17	0	0	0	0	0	0	0
cldn18	0	0	0	0	0	0	0
cldn19	0	0	0	0	0	0	0
cldn2	0	0	0	0	0	0	0
cldn20	0	0	0	0	0	0	0
cldn34a	0	0	0	0	0	0	0
cldn5a	0	0	0	0	0	0	0
cldn5b	0	0	0	0	0	0	0
cldn7a	0	0	0	0	0	0	0
cldn7a_1	0	0	0	0	0	0	0
cldn7a_2	0	0.205911434413503	1.06259015242515	0.70470176101741	0.22935720793671	0.193153235869001	0
cldn7b	0	0	0	0	0	0	0
cldn7b_1	0	0.163247008671271	0	0	0	0.153132282627249	0
cldn8	0	0	0	0	0	0	0
cldna	0	0	0	0	0	0	0
cldnb	0	0	0	0	0	0	0
cldnc	0	0	0	0	0	0	0
cldnd	0	0	0	0	0	0	0
cldnd1a	0	0	0	0	0	0	0
cldnd1b	0	0	0	0	0	0	0
cldne	0	0	0	0	0	0	0
cldnf	0	0	0	0	0	0	0
cldng	0	0	0	0	0	0	0
cldnh	0	0	0	0	0	0	0
cldni	0	0	0	0	0	0	0
cldni_1	1129.35232397476	678.5338677413	197.768447248254	206.244387281394	91.2490713924713	107.583602866779	159.402874447961
cldnj	0	0	0	0	0	0	0
cldnk	0	0	0	0	0	0	0
clec11a	0	0	0	0	0	0	0
clec14a	0	0	0	0	0	0	0
clec16a	0	0	0	0	0	0	0
clec19a	0	0	0	0	0	0	0
clec19a_1	0	0	0	0	0	0	0
clec3a	0	0	0	0	0	0	0
clec3ba	0	0	0	0	0	0	0
clec3bb	0	0	0	0	0	0	0
clgn	0	0	0	0	0	0	0
clic1	0	0	0	0	0	0	0
clic2	0	0	0	0	0	0	0
clic2_1	113.465259012692	214.052763987613	145.144736548281	235.270372578686	24.5852325889117	114.30587512404	42.0406897788914
clic2_2	14.2445563262687	82.7701343024067	41.3286783904506	100.717751471812	24.0730402433093	46.3693644371107	18.7600927507956
clic3	0	0	0	0	0	0	0
clic4	0	0	0	0	0	0	0
clic5a	0	0	0	0	0	0	0
clic5a_1	7.66783139637782	1.66937661338392	16.511488935292	20.9483898884986	3.3470234823824	14.0934837402208	3.93868543025332
clic5b	0	0	0	0	0	0	0
clint1a	0	0	0	0	0	0	0
clint1b	0	0	0	0	0	0	0
clip1a	0	0	0	0	0	0	0
clip1b	0	0	0	0	0	0	0
clip2	0	0	0	0	0	0	0
clip2_1	1.05777437572334	0.56585508017932	4.31924315243969	8.47243351350182	1.49692748454661	1.65873407056137	0.347673001055442
clip3	0	0	0	0	0	0	0
clk2a	0	0	0	0	0	0	0
clk2b	0	0	0	0	0	0	0
clk4a	0	0	0	0	0	0	0
clk4b	0	0	0	0	0	0	0
clmn	0	0	0	0	0	0	0
clmp	0	0	0	0	0	0	0
clmpb	0	0	0	0	0	0	0
cln3	0	0	0	0	0	0	0
cln5	0	0	0	0	0	0	0
cln5_1	22.9167431111103	33.849242736425	5.94555886338188	1.35967231667774	2.3896541529622	7.60258096857356	2.81207946259077
cln6a	0	0	0	0	0	0	0
cln6b	0	0	0	0	0	0	0
cln8	0	0	0	0	0	0	0
cln8_1	45.3913425371965	90.8111391409147	78.6605460118642	34.2038872402513	8.40924491327732	15.9847424504687	5.93746125661149
clnk	0	0	0	0	0	0	0
clns1a	0	0	0	0	0	0	0
clocka	0	0	0	0	0	0	0
clockb	0	0	0	0	0	0	0
clockb_1	79.6702881312426	85.2390421115762	62.314850683832	17.0168921888634	5.3406364626605	33.4822708231039	18.8541435109274
clp1	0	0	0	0	0	0	0
clpb	0	0	0	0	0	0	0
clpp	0	0	0	0	0	0	0
clptm1	0	0	0	0	0	0	0
clptm1_1	188.807984741334	310.659498114136	332.972877325296	209.093381421662	68.9678052837378	181.17734424667	193.5610080293
clptm1_2	105.696811262414	243.089386284978	314.439957692251	209.755845789134	70.256638051272	177.600393999082	186.758116457538
clptm1l	0	0	0	0	0	0	0
clpxa	0	0	0	0	0	0	0
clpxb	0	0	0	0	0	0	0
clrn1	0	0	0	0	0	0	0
clrn2	0	0	0	0	0	0	0
clrn2_1	0	1.35690355498129	0.77802184949648	1.5479346374485	0	0.84855353193732	0.444645043230165
clrn3	0	0	0	0	0	0	0
clspn	0	0	0	0	0	0	0
clstn1	0	0	0	0	0	0	0
clstn2	0	0	0	0	0	0	0
clstn2_1	0.675633063833532	0.210833620096694	1.63198607075656	0	0	0	0
clstn3	0	0	0	0	0	0	0
clstn3_1	0.879939516402391	1.09835260374386	0.354247769178348	0.156622962739817	0.101951229356704	0.12878738384693	0.134970086630546
clstn3_2	0.896320819356323	0.755189980652905	0.793853689457164	0.0957232307513078	0.186928548963217	0.0787109645110992	0.0824896459692323
clta	0	0	0	0	0	0	0
clta_1	1724.81442376982	2699.48665413746	2273.83917978288	1575.96040141073	345.305936489062	1456.49650597315	1551.41844804333
cltb	0	0	0	0	0	0	0
cltca	0	0	0	0	0	0	0
cltca_1	111.945670338127	143.38620776132	131.200127387063	71.4762441061152	25.8861477033175	67.2281737246293	72.2277669302047
cltcb	0	0	0	0	0	0	0
cltcl1	0	0	0	0	0	0	0
clu	0	0	0	0	0	0	0
cluap1	0	0	0	0	0	0	0
cluha	0	0	0	0	0	0	0
clul1	0	0	0	0	0	0	0
clvs2	0	0	0	0	0	0	0
clybl	0	0	0	0	0	0	0
cmah	0	0	0	0	0	0	0
cmasa	0	0	0	0	0	0	0
cmasb	0	0	0	0	0	0	0
cmbl	0	0	0	0	0	0	0
cmc1	0	0	0	0	0	0	0
cmc2	0	0	0	0	0	0	0
cmc4	0	0	0	0	0	0	0
cmip	0	0	0	0	0	0	0
cmip_1	28.6437295853264	8.53208454149461	14.676389130233	2.78093439664452	0	1.71502278143954	3.59471194258245
cmklr1	0	0	0	0	0	0	0
cmlc1	0	0	0	0	0	0	0
cmn	0	0	0	0	0	0	0
cmpk	0	0	0	0	0	0	0
cmpk2	0	0	0	0	0	0	0
cmss1	0	0	0	0	0	0	0
cmss1_1	171.033334056594	184.538883477455	103.217565366533	184.032229118877	18.136862289149	131.808648627597	107.90053049052
cmtm3	0	0	0	0	0	0	0
cmtm3_1	124.241178369438	192.855334320383	142.784304170116	194.376779163837	19.0454089285554	75.5329538713523	56.8772565567592
cmtm4	0	0	0	0	0	0	0
cmtm4_1	64.1731421163306	46.1958927509408	15.1092480895044	12.3707891107565	3.38207882850935	10.7825419089002	3.41137508576585
cmtm6	0	0	0	0	0	0	0
cmtm7	0	0	0	0	0	0	0
cmtm8a	0	0	0	0	0	0	0
cmtm8b	0	0	0	0	0	0	0
cmtm8b_1	0	0	0	0	0	0.125301762604122	0
cmtr1	0	0	0	0	0	0	0
cmtr2	0	0	0	0	0	0	0
cmya5	0	0	0	0	0	0	0
cnbd1	0	0	0	0	0	0	0
cnbpa	0	0	0	0	0	0	0
cnbpb	0	0	0	0	0	0	0
cndp2	0	0	0	0	0	0	0
cnep1r1	0	0	0	0	0	0	0
cnfn	0	0	0	0	0	0	0
cnfn_1	0	0	0	0	0	0.53091317238859	0
cnga1	0	0	0	0	0	0	0
cnga3a	0	0	0	0	0	0	0
cnga4	0	0	0	0	0	0	0
cnga5	0	0	0	0	0	0	0
cngb1a	0	0	0	0	0	0	0
cngb3.1	0	0	0	0	0	0	0
cngb3.1_1	1.01581037683857	0.422649493331941	0.27263128370043	0.602690025229533	0	0.297346711856904	0.311621451262139
cngb3.1_2	2.28872871431012	0.510146902097721	0.702019715098366	0.116393542790151	0	0.574246059852184	1.60483712260964
cnih1	0	0	0	0	0	0	0
cnih2	0	0	0	0	0	0	0
cnih2_1	5.07943604967837	1.94529536200857	2.04488928584473	1.23286829531297	0	0.811006915479916	0.424970483795202
cnih2_2	5.54120296328549	1.94529536200857	2.04488928584473	1.23286829531297	0	0.811006915479916	0.424970483795202
cnih3	0	0	0	0	0	0	0
cnih4	0	0	0	0	0	0	0
cnksr1	0	0	0	0	0	0	0
cnksr1_1	15.8105610360454	27.0937582102874	54.2287581134161	52.4675237923682	20.1191635401358	11.9231045656887	6.49437050499301
cnksr2a	0	0	0	0	0	0	0
cnksr2b	0	0	0	0	0	0	0
cnksr3	0	0	0	0	0	0	0
cnn1a	0	0	0	0	0	0	0
cnn1b	0	0	0	0	0	0	0
cnn2	0	0	0	0	0	0	0
cnn3a	0	0	0	0	0	0	0
cnn3b	0	0	0	0	0	0	0
cnnm1	0	0	0	0	0	0	0
cnnm2a	0	0	0	0	0	0	0
cnnm2b	0	0	0	0	0	0	0
cnnm3	35.1252987464627	44.3593720499266	28.2816227495511	4.64261349862791	1.45057704030108	4.35196373070237	4.32084191201463
cnot1	0	0	0	0	0	0	0
cnot1_1	92.9345295843492	177.395413068543	142.82542950084	69.6553673641024	14.2978894348172	66.0264684970812	85.6426191557023
cnot10	0	0	0	0	0	0	0
cnot11	0	0	0	0	0	0	0
cnot2	0	0	0	0	0	0	0
cnot3a	0	0	0	0	0	0	0
cnot3b	0	0	0	0	0	0	0
cnot4a	0	0	0	0	0	0	0
cnot4b	0	0	0	0	0	0	0
cnot6a	0	0	0	0	0	0	0
cnot6a_1	101.986340863261	100.288795701094	94.4670108074512	39.4261721822495	3.77926417232889	30.7168365381833	29.8643677519425
cnot6b	0	0	0	0	0	0	0
cnot6l	0	0	0	0	0	0	0
cnot6l_1	66.7407289592612	36.659817794995	53.7372260398483	25.2870887378814	0	34.845377200441	32.2078560312612
cnot7	0	0	0	0	0	0	0
cnot7_1	25.0953751916285	39.4402576801691	48.7390566506544	19.0041948448722	2.85472585806786	26.5787514135829	18.3365235271446
cnot8	0	0	0	0	0	0	0
cnp	0	0	0	0	0	0	0
cnppd1	0	0	0	0	0	0	0
cnpy1	0	0	0	0	0	0	0
cnpy2	0	0	0	0	0	0	0
cnpy4	0	0	0	0	0	0	0
cnpy4_1	34.9714750847779	55.3443428701942	34.1915772369144	32.3090187092974	0.868254045757135	15.111474600671	27.5869137459396
cnr1	0	0	0	0	0	0	0
cnr2	0	0	0	0	0	0	0
cnr2_1	0	0	0	0	0	0	0
cnrip1a	0	0	0	0	0	0	0
cnrip1b	0	0	0	0	0	0	0
cnsta	0	0	0	0	0	0	0
cnstb	0	0	0	0	0	0	0
cntd1	0	0	0	0	0	0	0
cntf	0	0	0	0	0	0	0
cntf_1	47.3881194104261	68.0788799430682	27.5965307161032	19.4158339322846	0.621562064390872	7.3282812933919	4.1143341873582
cntfr	0	0	0	0	0	0	0
cntfr_1	175.019851644579	91.4337659812719	36.8801980964419	129.050407829994	6.87637737342146	30.2068113053231	17.7147706765834
cntln	0	0	0	0	0	0	0
cntln_1	20.6560106823958	24.2628856294901	15.6116196970639	14.6718056386027	1.42239684140698	13.3477153676415	7.71160889109206
cntln_2	18.3754821713696	5.8313210627295	12.5383686489102	9.64580757550554	4.54670652427703	10.9400290067952	3.43956826829285
cntn1a	0	0	0	0	0	0	0
cntn1b	0	0	0	0	0	0	0
cntn2	0	0	0	0	0	0	0
cntn2_1	10.61424403952	10.7361333076865	9.72499325473136	2.08470046136949	0	0.642825085705034	0.224561741257248
cntn3a.1	0	0	0	0	0	0	0
cntn3a.2	0	0	0	0	0	0	0
cntn3b	0	0	0	0	0	0	0
cntn4	0	0	0	0	0	0	0
cntn4_1	1.94018046789808	1.13519997091749	4.49121944296394	0.388505582942026	0.12644576855145	1.38432240480157	0.22319686832147
cntn5	0	0	0	0	0	0	0
cntnap1	0	0	0	0	0	0	0
cntnap2a	0	0	0	0	0	0	0
cntnap2b	0	0	0	0	0	0	0
cntnap2b_1	0.141437780669071	0	0.113880595985515	0	0	0	0
cntnap2b_2	0.848272942170319	0	0.910665007664075	0	0	0	0
cntnap3	0	0	0	0	0	0	0
cntnap5a	0	0	0	0	0	0	0
cntnap5a_1	0	0.224392531353796	0.964967028880793	0.0639958843044081	0	0.210489250678445	0.0551485548317272
cntnap5b	0	0	0	0	0	0	0
cntnap5l	0	0	0	0	0	0	0
cntrl	0	0	0	0	0	0	0
cntrob	0	0	0	0	0	0	0
coa1	0	0	0	0	0	0	0
coa3a	0	0	0	0	0	0	0
coa3b	0	0	0	0	0	0	0
coa5	0	0	0	0	0	0	0
coa6	0	0	0	0	0	0	0
coa7	0	0	0	0	0	0	0
coasy	0	0	0	0	0	0	0
cobl	0	0	0	0	0	0	0
cobll1a	0	0	0	0	0	0	0
cobll1b	0	0	0	0	0	0	0
coch	0	0	0	0	0	0	0
cog1	0	0	0	0	0	0	0
cog2	0	0	0	0	0	0	0
cog3	0	0	0	0	0	0	0
cog4	0	0	0	0	0	0	0
cog5	0	0	0	0	0	0	0
cog6	0	0	0	0	0	0	0
cog7	0	0	0	0	0	0	0
cog8	0	0	0	0	0	0	0
coil	0	0	0	0	0	0	0
col10a1a	0	0	0	0	0	0	0
col10a1b	0	0	0	0	0	0	0
col11a1a	0	0	0	0	0	0	0
col11a1a_1	0.24957159532335	0.0584097556780023	0.100473020299214	0	0.195181465032233	0.438325665504046	0
col11a1b	0	0	0	0	0	0	0
col11a2	0	0	0	0	0	0	0
col12a1a	0	0	0	0	0	0	0
col12a1b	0	0	0	0	0	0	0
col13a1	0	0	0	0	0	0	0
col13a1_1	1.11916047017411	0	2.10258443726436	0.730409487954618	0.259335519441545	0.818998046865259	0.858315729645029
col14a1a	0	0	0	0	0	0	0
col15a1a	0	0	0	0	0	0	0
col15a1b	0	0	0	0	0	0	0
col16a1	0	0	0	0	0	0	0
col17a1a	0	0	0	0	0	0	0
col17a1b	0	0	0	0	0	0	0
col18a1a	0	0	0	0	0	0	0
col18a1b	0	0	0	0	0	0	0
col19a1	44.7240549120116	26.6491372566738	21.7164544999125	11.3088778471444	2.59811801387259	7.54862001468868	3.55422054390261
col1a1a	0	0	0	0	0	0	0
col1a1a_1	1341.50738941678	1276.24374776922	2361.77011127619	2202.22793971885	656.394527979519	800.36725624973	788.370811802692
col1a1b	0	0	0	0	0	0	0
col1a2	0	0	0	0	0	0	0
col21a1	0	0	0	0	0	0	0
col24a1	0	0	0	0	0	0	0
col25a1	0	0	0	0	0	0	0
col27a1a	0	0	0	0	0	0	0
col27a1a_1	1.91140274414521	3.18111891662488	2.90698583340356	2.26810710809611	0	0.186501120670006	0.586363469657311
col27a1b	0	0	0	0	0	0	0
col27a1b_1	1.57022128724274	0	2.2915174785951	2.09616148821151	0.204669452915744	0.344724872349536	0.812866719655145
col28a1a	0	0	0	0	0	0	0
col28a1b	0	0	0	0	0	0	0
col28a2a	0	0	0	0	0	0	0
col28a2b	0	0	0	0	0	0	0
col2a1a	0	0	0	0	0	0	0
col2a1a_1	0.0697589053978677	0.261222074755756	0.280836763855681	0	0	0	0
col2a1b	0	0	0	0	0	0	0
col4a1	0	0	0	0	0	0	0
col4a2	0	0	0	0	0	0	0
col4a3	0	0	0	0	0	0	0
col4a3bpa	0	0	0	0	0	0	0
col4a3bpa_1	58.436235268165	43.2791735154414	58.6177519180828	89.8620424592156	11.150704665351	26.5591850696815	18.7880939635961
col4a3bpb	0	0	0	0	0	0	0
col4a4	0	0	0	0	0	0	0
col4a5	0	0	0	0	0	0	0
col4a6	0	0	0	0	0	0	0
col5a1	0	0	0	0	0	0	0
col5a2a	0	0	0	0	0	0	0
col5a2b	0	0	0	0	0	0	0
col5a3a	0	0	0	0	0	0	0
col5a3b	0	0	0	0	0	0	0
col6a1	0	0	0	0	0	0	0
col6a2	0	0	0	0	0	0	0
col6a3	0	0	0	0	0	0	0
col6a3_1	50.4880743869322	22.5420258049489	57.2495965721018	44.6644929094853	2.65955765515455	7.1601367570986	13.7601824169565
col6a4a	0	0	0	0	0	0	0
col7a1	0	0	0	0	0	0	0
col7a1l	0	0	0	0	0	0	0
col8a1a	0	0	0	0	0	0	0
col8a1a_1	0	0	0.251228766488744	0	0	0.274003946375344	0
col8a1b	0	0	0	0	0	0	0
col8a2	0	0	0	0	0	0	0
col9a1a	0	0	0	0	0	0	0
col9a1b	0	0	0	0	0	0	0
col9a1b_1	0	0.226958850511523	0.195200621281819	0.258911154512473	0	0.106448280811294	0.111558549087768
col9a2	0	0	0	0	0	0	0
col9a3	0	0	0	0	0	0	0
colec10	0	0	0	0	0	0	0
colec11	0	0	0	0	0	0	0
colec12	0	0	0	0	0	0	0
colgalt1	0	0	0	0	0	0	0
colgalt2	0	0	0	0	0	0	0
colq	0	0	0	0	0	0	0
commd1	0	0	0	0	0	0	0
commd10	463.094493483745	377.049575340425	376.805706984264	99.2613086263851	47.6092635090162	128.87406766298	318.143528431183
commd2	0	0	0	0	0	0	0
commd3	0	0	0	0	0	0	0
commd4	0	0	0	0	0	0	0
commd5	0	0	0	0	0	0	0
commd6	0	0	0	0	0	0	0
commd7	0	0	0	0	0	0	0
commd7_1	258.062455033808	303.347123121045	314.954639046511	281.816200813278	107.233679495627	340.780651842104	309.640836660581
commd8	0	0	0	0	0	0	0
commd9	0	0	0	0	0	0	0
commd9_1	264.185684616511	264.778046275111	188.938996770506	245.211996278698	111.407702205684	205.384946627056	180.562559307589
comp	0	0	0	0	0	0	0
comta	0	0	0	0	0	0	0
comtb	0	0	0	0	0	0	0
comtb_1	53.9873835838516	11.5946646467783	11.378569548886	20.5188302082008	0.827876438760315	4.04373895205523	2.04586680003092
comtd1	0	0	0	0	0	0	0
copa	0	0	0	0	0	0	0
copb1	0	0	0	0	0	0	0
copb1_1	235.920052174778	217.526009049032	148.810190210192	101.317794034465	133.977040926621	114.208127144124	145.421580087833
copb2	0	0	0	0	0	0	0
copb2_1	1132.59733698645	1217.14248881821	1311.4503119532	714.581849084907	297.743954638658	575.527005100599	603.156360633677
cope	0	0	0	0	0	0	0
copg2	0	0	0	0	0	0	0
cops2	0	0	0	0	0	0	0
cops3	0	0	0	0	0	0	0
cops4	0	0	0	0	0	0	0
cops5	0	0	0	0	0	0	0
cops6	948.204990213921	574.903356700211	558.872997377843	331.53057233353	71.673746488182	383.929596038139	424.656697449608
cops7a	0	0	0	0	0	0	0
cops7a_1	309.811257541427	443.987965230583	421.561659051501	289.773364130359	129.282297787989	277.819278637058	251.811081961069
cops8	0	0	0	0	0	0	0
cops8_1	271.872600019744	306.175595013278	164.17650349107	141.34117463369	125.842475049909	134.935164319676	167.631181297772
copz1	0	0	0	0	0	0	0
copz2	0	0	0	0	0	0	0
copz2_1	33.9646172935892	31.4977696867165	42.4971116578987	53.8131071140065	13.9671746260584	42.9889905693322	15.8491812870419
coq10b	0	0	0	0	0	0	0
coq2	0	0	0	0	0	0	0
coq3	0	0	0	0	0	0	0
coq3_1	298.411167940343	374.369771539358	317.110783001911	216.554306180109	32.6107473342968	183.737331605752	272.217990856363
coq4	0	0	0	0	0	0	0
coq5	0	0	0	0	0	0	0
coq6	0	0	0	0	0	0	0
coq7	0	0	0	0	0	0	0
coq9	0	0	0	0	0	0	0
coq9_1	333.725280497404	366.381774771271	311.528801303417	111.75613879207	118.663497252857	326.73581599113	336.04657245297
coq9_2	332.735731852489	364.760616475823	309.536929172321	111.227740972722	117.631640755006	324.997859523092	335.591224793819
corin	0	0	0	0	0	0	0
coro1a	0	0	0	0	0	0	0
coro1a_1	15.3989977273047	3.10216226535377	2.82502416386135	4.57975144458901	1.21954763668416	1.19821610802873	0.35878255212365
coro1b	0	0	0	0	0	0	0
coro1ca	0	0	0	0	0	0	0
coro1cb	0	0	0	0	0	0	0
coro1cb_1	36.7934664314914	24.6267799114983	41.0406861600863	31.472620953008	18.5723474952626	10.0326907053809	23.9942416746711
coro2a	0	0	0	0	0	0	0
coro2ba	0	0	0	0	0	0	0
coro2ba_1	0.350379956657472	0	0.0940377648668266	0	0	0	0
coro2bb	0	0	0	0	0	0	0
coro6	0	0	0	0	0	0	0
coro7	0	0	0	0	0	0	0
coro7_1	37.6853108938259	91.958021250699	14.4252903570577	5.9379787731631	0	3.79762482326046	2.84281257147154
cotl1	0	0	0	0	0	0	0
cotl1_1	155.234492181875	36.6363959844947	65.1204288028553	18.1108352581474	0	22.9109453623076	20.4092074842646
cox10	0	0	0	0	0	0	0
cox10_1	77.3726539288863	131.967351369149	147.271200161296	129.201405100534	36.4720965095856	158.494647024249	130.569619940035
cox11	0	0	0	0	0	0	0
cox11_1	115.450058314733	259.242011429107	158.925150216912	119.602535587138	53.25836267496	157.681212199411	135.383430315458
cox14	0	0	0	0	0	0	0
cox15	0	0	0	0	0	0	0
cox15_1	280.498620857454	418.743520938941	302.394105890091	227.071457213894	142.449939229358	279.603210100233	319.037871302225
cox16	0	0	0	0	0	0	0
cox17	0	0	0	0	0	0	0
cox17_1	542.407075870673	500.438580474139	286.766261463254	436.893366921014	158.776173045759	758.665716756491	419.796324860516
cox18	0	0	0	0	0	0	0
cox19	0	0	0	0	0	0	0
cox20	0	0	0	0	0	0	0
cox4i1	0	0	0	0	0	0	0
cox4i1l	0	0	0	0	0	0	0
cox4i2	0	0	0	0	0	0	0
cox5aa	0	0	0	0	0	0	0
cox5ab	0	0	0	0	0	0	0
cox5b1	0	0	0	0	0	0	0
cox5b2	0	0	0	0	0	0	0
cox6a1	0	0	0	0	0	0	0
cox6a2	0	0	0	0	0	0	0
cox6a2_1	0	0	0	0	1.38422236649083	1.74858487109588	0
cox6b1	0	0	0	0	0	0	0
cox6b2	0	0	0	0	0	0	0
cox6c	0	0	0	0	0	0	0
cox7a1	0	0	0	0	0	0	0
cox7a1_1	0	0.45620033314026	0.392364467202966	1.56127890156444	0	0.427934324295976	0.896956380309125
cox7a2a	0	0	0	0	0	0	0
cox7a2b	0	0	0	0	0	0	0
cox7a3	0	0	0	0	0	0	0
cox7a3_1	1350.5231354156	2240.35435384338	1867.8729758558	1702.19965220836	1110.69103569977	2515.46260085892	2416.02653090782
cox7b	0	0	0	0	0	0	0
cox7c	0	0	0	0	0	0	0
cox8a	0	0	0	0	0	0	0
cox8b	0	0	0	0	0	0	0
cp	0	0	0	0	0	0	0
cpa1	0	0	0	0	0	0	0
cpa1_1	4.58334862222207	2.14537453963258	1.84517344035989	4.07901695003321	0.796551384320735	4.02489580689188	6.32717879082923
cpa2	0	0	0	0	0	0	0
cpa4	0	0	0	0	0	0	0
cpa5	0	0	0	0	0	0	0
cpa6	0	0	0	0	0	0	0
cpamd8	0	0	0	0	0	0	0
cpb1	0	0	0	0	0	0	0
cpb1_1	0.153747868560486	0	0	0.656784596850315	0.480963936498286	0.270029274442429	0.282992584177312
cpb2	0	0	0	0	0	0	0
cpb2_1	0.784505315445874	0	0	0	0	0.459278781356977	0.240663701116095
cpda	0	0	0	0	0	0	0
cpda_1	35.6088998495115	59.0119141460776	51.203562969987	34.2060457589462	4.12031924948801	26.2898073702357	20.4500153681663
cpda_2	43.1397637863533	67.5851789593352	57.7162968565205	40.1139114270372	4.21726793771126	30.0863168196641	23.145310280707
cpdb	0	0	0	0	0	0	0
cpe	0	0	0	0	0	0	0
cpe_1	1.3639455685433	1.48968366156793	0.976177548429899	1.05201455923108	0.158028960964435	0.465794465587577	0
cpe_2	0	0	0	0	0	0	0
cpeb1a	0	0	0	0	0	0	0
cpeb1b	0	0	0	0	0	0	0
cpeb2	0	0	0	0	0	0	0
cpeb3	0	0	0	0	0	0	0
cpeb4a	0	0	0	0	0	0	0
cpeb4a_1	94.1163806677886	41.0710230300863	97.4920159924331	24.3579271668122	2.58816181598517	17.0246087274901	35.9925036120721
cpeb4b	0	0	0	0	0	0	0
cped1	0	0	0	0	0	0	0
cped1_1	2.95185202823701	2.34889571005899	2.13905223895507	2.20671621944355	0	1.68492156929068	0.271663029023129
cplx2	0	0	0	0	0	0	0
cplx2l	0	0	0	0	0	0	0
cplx3a	0	0	0	0	0	0	0
cplx3a_1	4.9333497897372	4.04110549647154	2.48259699248422	0	0	0	0
cplx3b	0	0	0	0	0	0	0
cplx4a	0	0	0	0	0	0	0
cplx4b	0	0	0	0	0	0	0
cplx4c	0	0	0	0	0	0	0
cpm	0	0	0	0	0	0	0
cpm_1	1.7931832222893	1.67870696605691	20.8320638870844	58.2720228094472	52.0886849354148	12.8225154935574	2.12180315946237
cpm_2	0.528298750848026	0	4.3954598880432	16.5498806097298	2.01991534840211	3.09285866780892	1.13446819440967
cpn1	0	0	0	0	0	0	0
cpne1	0	0	0	0	0	0	0
cpne2	0	0	0	0	0	0	0
cpne3	0	0	0	0	0	0	0
cpne3_1	31.448822854016	31.1574394678946	16.2375262751671	3.01219713233222	0	5.69677560360082	7.13835555888426
cpne3_2	28.2052222905973	24.6883100868487	13.1716996357998	2.56036756248238	0.14705564018229	2.60070190599168	3.63407192088654
cpne4a	0	0	0	0	0	0	0
cpne4b	0	0	0	0	0	0	0
cpne5a	0	0	0	0	0	0	0
cpne5a_1	0.400907562700275	0.187656874625072	0	1.28445640128705	0	0	0.184480390276345
cpne5b	0	0	0	0	0	0	0
cpne7	0	0	0	0	0	0	0
cpne8	0	0	0	0	0	0	0
cpne9	0	0	0	0	0	0	0
cpo	0	0	0	0	0	0	0
cpox	0	0	0	0	0	0	0
cpped1	0	0	0	0	0	0	0
cpped1_1	63.9049750755534	100.035749962296	84.3507858450238	60.1363641776325	9.83171994361592	33.8091247778918	32.7808120210581
