gene	zcount_SL-1	zcount_SL-2	zcount_SL-3	zcount_Sn-1	zcount_Sn-2	zcount_Sn-3
kcnip3a	0	0	0	0	0	0
kcnip3b	0	0	0	0	0	0
kcnip3b_1	12.3449468938938	10.8868800401172	54.9133426125111	23.3564355247242	0.396057963737697	8.2586708638452
kcnip4	0	0	0	0	0	0
kcnj10a	0	0	0	0	0	0
kcnj11	0	0	0	0	0	0
kcnj11_1	7.18212283990302	10.3537682672873	2.17601378179132	2.56532668806725	0.400205167546469	0
kcnj11l	0	0	0	0	0	0
kcnj12a	0	0	0	0	0	0
kcnj12b	0	0	0	0	0	0
kcnj12b_1	0	0	0	0	0	0
kcnj13	0	0	0	0	0	0
kcnj14	0	0	0	0	0	0
kcnj15	0	0	0	0	0	0
kcnj16	0	0	0	0	0	0
kcnj16_1	0	0	0	0	0	0
kcnj1a.1	0	0	0	0	0	0
kcnj1a.2	0	0	0	0	0	0
kcnj1a.3	0	0	0	0	0	0
kcnj1a.4	0	0	0	0	0	0
kcnj1a.5	0	0	0	0	0	0
kcnj1a.6	0	0	0	0	0	0
kcnj1b	0	0	0	0	0	0
kcnj2a	0	0	0	0	0	0
kcnj2a_1	27.0209293770995	15.6154940658149	3.21992980940874	10.5120299804234	4.16057553404388	24.6972648359805
kcnj2b	0	0	0	0	0	0
kcnj2b_1	0.533710976409523	1.52276930625145	5.88864181318847	1.44880380346204	0.0627837264898362	0
kcnj3a	0	0	0	0	0	0
kcnj3b	0	0	0	0	0	0
kcnj4	0	0	0	0	0	0
kcnj5	0	0	0	0	0	0
kcnj6	0	0	0	0	0	0
kcnj8	0	0	0	0	0	0
kcnj9	0	0	0	0	0	0
kcnk10a	0	0	0	0	0	0
kcnk10b	0	0	0	0	0	0
kcnk12	0	0	0	0	0	0
kcnk12l	0	0	0	0	0	0
kcnk13a	0	0	0	0	0	0
kcnk13b	0	0	0	0	0	0
kcnk15	0	0	0	0	0	0
kcnk17	0	0	0	0	0	0
kcnk17_1	0	0	0.288090549206661	1.35853252519643	0	0
kcnk18	0	0	0	0	0	0
kcnk18_1	3.31527098866629	6.30602595360931	6.8916354849335	0	0.519994469397113	0
kcnk18_2	2.57854410229601	1.89180778608279	2.12050322613338	0	0	0
kcnk1a	0	0	0	0	0	0
kcnk1b	0	0	0	0	0	0
kcnk2a	0	0	0	0	0	0
kcnk2b	0	0	0	0	0	0
kcnk3a	0	0	0	0	0	0
kcnk3b	0	0	0	0	0	0
kcnk4a	0	0	0	0	0	0
kcnk5a	0	0	0	0	0	0
kcnk5a_1	11.1648301336528	3.05809753461631	1.60677306310107	0.909236407585072	1.89127885364228	2.46483011864246
kcnk5b	0	0	0	0	0	0
kcnk6	0	0	0	0	0	0
kcnk7	0	0	0	0	0	0
kcnk9	0	0	0	0	0	0
kcnma1a	0	0	0	0	0	0
kcnma1b	0	0	0	0	0	0
kcnmb2	0	0	0	0	0	0
kcnn1a	0	0	0	0	0	0
kcnn1b	0	0	0	0	0	0
kcnn3	0	0	0	0	0	0
kcnn4	0	0	0	0	0	0
kcnq1	0	0	0	0	0	0
kcnq2a	0	0	0	0	0	0
kcnq3	0	0	0	0	0	0
kcnq3_1	0	0	0	0	0	0
kcnq5a	0	0	0	0	0	0
kcnq5b	0	0	0	0	0	0
kcnq5b_1	7.06723628278832	9.85797604059094	1.88346812230579	0.888176551216033	0.969923218748571	13.0017927104222
kcnq5b_2	11.5750276335532	15.8522624372896	2.08225767696464	1.9638372642118	0.714862136285409	0
kcns3a	0	0	0	0	0	0
kcns3b	0	0	0	0	0	0
kcnt1	0	0	0	0	0	0
kcnt2	0	0	0	0	0	0
kcnv2a	0	0	0	0	0	0
kcnv2b	0	0	0	0	0	0
kcnv2b_1	0.252592075326955	0	0.363514838765723	2.05704796584845	0	0
kcnv2b_2	0.254521392001016	0	0	0	0	0
kctd1	0	0	0	0	0	0
kctd10	0	0	0	0	0	0
kctd12.1	0	0	0	0	0	0
kctd12.1_1	135.895347849485	103.615973345665	23.3618610245316	63.2668887890299	9.24799585776813	110.072873927813
kctd12.2	0	0	0	0	0	0
kctd12.2_1	393.600703539098	247.530944825468	23.2149879259152	105.492763967386	36.8481388930124	116.549583944475
kctd12b	0	0	0	0	0	0
kctd12b_1	0	1.31955276182287	2.21860479887265	0.784661312595659	0	0
kctd13	0	0	0	0	0	0
kctd13_1	106.738350101959	98.6647726436185	76.6558860767066	77.0973080667958	11.3080065304629	94.1655079907883
kctd14	0	0	0	0	0	0
kctd15a	0	0	0	0	0	0
kctd15b	0	14.0186890764547	24.748557501224	25.564038126305	0	0
kctd16a	0	0	0	0	0	0
kctd16a_1	0	0	0	0	0	0
kctd16a_2	0	0	0	0	0	0
kctd16b	0	0	0	0	0	0
kctd17	0	0	0	0	0	0
kctd17_1	13.9266096004198	10.5137368814409	5.85086133760206	8.21847072351256	2.32003922208648	11.4579163662133
kctd2	0	0	0	0	0	0
kctd2_1	9.91528560882884	12.8768353174254	8.36485803016152	5.10473689499222	0.241323400162196	3.77408873730574
kctd20	0	0	0	0	0	0
kctd3	0	0	0	0	0	0
kctd4	0	0	0	0	0	0
kctd4_1	0	0	0	0	0	0
kctd5a	0	0	0	0	0	0
kctd6a	0	0	0	0	0	0
kctd6b	0	0	0	0	0	0
kctd6b_1	36.099617432144	68.5163428611724	69.4580051299233	35.1505524236693	3.46191970114925	43.3131379544056
kctd6b_2	13.6518153548155	29.070731175532	58.4613449000401	28.4721685203812	0.822558507316877	33.0791190403515
kctd7	0	0	0	0	0	0
kctd8	0	0	0	0	0	0
kctd9a	0	0	0	0	0	0
kctd9b	0	0	0	0	0	0
kdelc1	0	0	0	0	0	0
kdelc1_1	15.7298621202887	43.5977190309708	120.733020570813	57.2722859924768	3.61268780064138	52.3652093217067
kdelc1_2	18.444453555664	113.499759188967	54.1643384470457	93.0336830545908	8.00456388621998	22.010450771767
kdelc2	0	0	0	0	0	0
kdelc2_1	58.8479040354386	79.7782845259444	130.70691970555	81.2589134945288	9.0634607280783	16.8967153009412
kdelr2a	0	0	0	0	0	0
kdelr2b	0	0	0	0	0	0
kdelr3	0	0	0	0	0	0
kdf1a	0	0	0	0	0	0
kdf1b	0	0	0	0	0	0
kdm1a	0	0	0	0	0	0
kdm2aa	0	0	0	0	0	0
kdm2ab	0	0	0	0	0	0
kdm2ba	0	0	0	0	0	0
kdm3b	0	0	0	0	0	0
kdm3b_1	115.397304935561	156.739557393307	190.983535567588	128.393656611224	16.0219536722126	92.1827457620576
kdm4aa	0	0	0	0	0	0
kdm4ab	0	0	0	0	0	0
kdm4b	0	0	0	0	0	0
kdm4c	0	0	0	0	0	0
kdm4c_1	49.6728440183158	52.1705848289222	69.7515769070051	53.7495078251801	5.34709734190862	21.8562638898701
kdm4c_2	35.9848332749671	34.9277644193632	36.9200176168518	45.2196946268363	4.9217600533477	15.2043574886053
kdm5a	100.448559855858	136.723349471505	153.926575706719	157.230513478965	18.0970745266201	166.026953006792
kdm5ba	0	0	0	0	0	0
kdm5ba_1	199.848296046754	167.20688299188	237.423150364754	141.581631623948	21.3281085450377	81.7036694955324
kdm5bb	0	0	0	0	0	0
kdm5c	0	0	0	0	0	0
kdm6a	0	0	0	0	0	0
kdm6al	0	0	0	0	0	0
kdm6ba	0	0	0	0	0	0
kdm6bb	0	0	0	0	0	0
kdm7aa	0	0	0	0	0	0
kdm7ab	0	0	0	0	0	0
kdm7ab_1	43.4321892480347	42.6397404729114	65.386982172611	34.9963630865163	3.4012235764842	23.487459495183
kdm8	0	0	0	0	0	0
kdr	0	0	0	0	0	0
kdrl	0	0	0	0	0	0
kdrl_1	193.985856311192	120.202556254184	13.7017131534773	6.46124040554959	11.3398793903139	0
kdsr	0	0	0	0	0	0
keap1a	0	0	0	0	0	0
keap1b	0	0	0	0	0	0
kel	0	0	0	0	0	0
kera	0	0	0	0	0	0
khdrbs1a	0	0	0	0	0	0
khdrbs1b	0	0	0	0	0	0
khdrbs2	0	0	0	0	0	0
khdrbs3	14.702713671839	5.4915543509617	2.50063663384196	4.89826216489829	0.707551869806005	0
khk	0	0	0	0	0	0
khnyn	0	0	0	0	0	0
khsrp	0	0	0	0	0	0
kiaa0040	0	0	0	0	0	0
kiaa0101	0	0	0	0	0	0
kiaa0355	0	0	0	0	0	0
kiaa0368	0	0	0	0	0	0
kiaa0368_1	77.5241980898505	155.92137567497	216.175283284398	114.007006954534	10.72240207662	92.4921784731032
kiaa0556	0	0	0	0	0	0
kiaa0907	0	0	0	0	0	0
kiaa1024l	0	0	0	0	0	0
kiaa1549la	0	0	0	0	0	0
kiaa1549la_1	1.18724332767586	0	0	0.201429557007541	0.314241262081708	0
kiaa1549lb	0	0	0	0	0	0
kiaa1958	0	0	0	0	0	0
kiaa2012	0	0	0	0	0	0
kiaa2012_1	1.69880552621855	1.37756405971106	1.02939599336754	0	0.0631076879268323	1.97389904238034
kiaa2026	0	0	0	0	0	0
kidins220a	0	0	0	0	0	0
kidins220b	0	0	0	0	0	0
kif11	0	0	0	0	0	0
kif13a	0	0	0	0	0	0
kif13a_1	26.1874232214379	14.8143444024156	16.6866078390206	12.0527146721618	4.43125721747104	25.5976743226036
kif13ba	0	0	0	0	0	0
kif13bb	0	0	0	0	0	0
kif14	0	0	0	0	0	0
kif14_1	1.39355140822615	26.9234850732591	34.0937159326758	28.777165161022	0.245898119949278	10.9875239663749
kif15	0	0	0	0	0	0
kif16ba	0	0	0	0	0	0
kif16bb	0	0	0	0	0	0
kif17	0	0	0	0	0	0
kif18a	0	0	0	0	0	0
kif19	0	0	0	0	0	0
kif1aa	0	0	0	0	0	0
kif1ab	0	0	0	0	0	0
kif1b	0	0	0	0	0	0
kif1b_1	40.1851028929248	58.611644863365	46.0341973091502	46.0342400842144	7.71482703687352	35.486236958563
kif1bp	0	0	0	0	0	0
kif1bp_1	117.204062962717	115.72979407913	66.1462014305798	80.3199022827803	14.1253670055592	133.17928253779
kif1c	0	0	0	0	0	0
kif20a	0	0	0	0	0	0
kif20ba	0	0	0	0	0	0
kif20ba_1	5.39305521540843	95.5612216263752	161.375609623545	127.481265631305	2.02684343867835	15.4624751177571
kif20ba_2	3.50198390610937	43.8838232311835	57.151761809213	29.8501994095674	1.03813932224989	10.0506088265421
kif20bb	0	0	0	0	0	0
kif21a	0	0	0	0	0	0
kif21b	0	0	0	0	0	0
kif22	0	0	0	0	0	0
kif23	0	0	0	0	0	0
kif23_1	22.5289426285997	407.100030551209	665.656936325898	322.205361437194	9.03037586404693	62.9382303810019
kif25	0	0	0	0	0	0
kif26aa	0	0	0	0	0	0
kif26ab	0	0	0	0	0	0
kif26ba	0	0	0	0	0	0
kif26bb	0	0	0	0	0	0
kif28	0	0	0	0	0	0
kif2c	0	0	0	0	0	0
kif3a	0	0	0	0	0	0
kif3a_1	61.9281089305511	103.435495481713	118.830788093496	91.6215126446769	7.17863669230309	43.2438369336785
kif3a_2	63.4348755711972	106.788765908801	167.403956949232	93.8711479997916	7.3913370387417	43.2438369336785
kif3b	0	0	0	0	0	0
kif3c	0	0	0	0	0	0
kif3cb	0	0	0	0	0	0
kif4	0	0	0	0	0	0
kif5aa	0	0	0	0	0	0
kif5ab	0	0	0	0	0	0
kif5ba	0	0	0	0	0	0
kif5bb	0	0	0	0	0	0
kif5c	0	0	0	0	0	0
kif6	0	0	0	0	0	0
kif6_1	0	0.489497460161356	2.05751798179279	0	0	0
kif7	0	0	0	0	0	0
kifap3a	0	0	0	0	0	0
kifap3b	0	0	0	0	0	0
kifc1	0	0	0	0	0	0
kifc3	0	0	0	0	0	0
kin	0	0	0	0	0	0
kirrel3a	0	0	0	0	0	0
kirrel3b	0	0	0	0	0	0
kirrel3l	0	0	0	0	0	0
kirrela	0	0	0	0	0	0
kirrelb	0	0	0	0	0	0
kiss1	0	0	0	0	0	0
kiss1ra	0	0	0	0	0	0
kiss1rb	0	0	0	0	0	0
kiss2	0	0	0	0	0	0
kita	0	0	0	0	0	0
kitb	0	0	0	0	0	0
kitb_1	1.92202741276944	1.01240771623816	0.851096175403706	1.40471335779355	0.104353838909727	0
kitlga	0	0	0	0	0	0
kitlgb	0	0	0	0	0	0
kitlgb_1	0	0	0	0	0	0
kiz	0	0	0	0	0	0
kl	0	0	0	0	0	0
kl_1	4.62427428791476	2.96861641155805	10.2201303030035	5.2677707233198	4.31300025779778	3.64603158990955
klb	0	0	0	0	0	0
klc1a	0	0	0	0	0	0
klc1b	0	0	0	0	0	0
klc2	90.1325932015467	352.852665133248	386.123116479927	128.026352229317	12.3289011292541	30.8501318075249
klc3	0	0	0	0	0	0
klc4	0	0	0	0	0	0
klf1	0	0	0	0	0	0
klf10	0	0	0	0	0	0
klf11a	0	0	0	0	0	0
klf11b	0	0	0	0	0	0
klf12a	0	0	0	0	0	0
klf12a_1	38.9577627021589	47.2268160573921	12.6080523144196	15.9390237715215	4.67055273416322	37.0360876691027
klf12b	0	0	0	0	0	0
klf13	0	0	0	0	0	0
klf15	0	0	0	0	0	0
klf17	0	0	0	0	0	0
klf2a	0	0	0	0	0	0
klf2a_1	507.738775052104	371.826221228272	88.7719759667657	208.35402502571	52.2594441744097	261.710997569402
klf2a_2	18.7718010647149	37.0794326072227	14.546652131275	35.2783726143008	5.0959458000917	191.270817206655
klf2b	0	0	0	0	0	0
klf3	0	0	0	0	0	0
klf3_1	126.922643815146	105.090827827819	30.4111194382056	73.8823590306701	19.4460914137491	81.197089737311
klf4	0	0	0	0	0	0
klf5a	0	0	0	0	0	0
klf5a_1	1.63675847299394	2.49064198873032	0.261724579547949	0.987359994802709	0	0
klf5b	0	0	0	0	0	0
klf5l	0	0	0	0	0	0
klf6a	0	0	0	0	0	0
klf6b	0	0	0	0	0	0
klf6b_1	0	6.21285237897105	1.42443552585654	0	0.232868810362149	0
klf7a	0	0	0	0	0	0
klf7b	0	0	0	0	0	0
klf8	0	0	0	0	0	0
klf9	0	0	0	0	0	0
klhdc1	0	0	0	0	0	0
klhdc10	0	0	0	0	0	0
klhdc2	0	0	0	0	0	0
klhdc3	0	0	0	0	0	0
klhdc4	0	0	0	0	0	0
klhdc4_1	77.5746523505344	132.439433254022	126.505817283455	117.022339004453	12.0517258337935	39.5572249697462
klhdc7a	0	0	0	0	0	0
klhdc8a	0	0	0	0	0	0
klhdc8a_1	1.38993179417881	0.396571471735002	4.00060715604202	0.628847996689854	0.163506282355883	2.55709648671999
klhdc8b	0	0	0	0	0	0
klhdc8b_1	0	1.60343492355558	1.07836185683583	0.50851708272866	0	0
klhl10a	0	0	0	0	0	0
klhl10b.1	0	0	0	0	0	0
klhl10b.1_1	2.04241117013545	0.699282085944793	2.3514491220489	2.4949344140241	0	0
klhl10b.2	0	0	0	0	0	0
klhl10b.2_1	0.923165496400062	0.395092515793529	1.32856249010808	0.939754198569548	0	0
klhl11	0	0	0	0	0	0
klhl12	0	0	0	0	0	0
klhl13	0	0	0	0	0	0
klhl13_1	0	3.10938638215704	3.92093049360513	1.23264754068137	0	0
klhl13_2	37.4448078190474	74.97429561998	144.527126725339	77.7618374159654	4.71616242342023	23.3684565921387
klhl14	0	0	0	0	0	0
klhl15	0	0	0	0	0	0
klhl17	0	0	0	0	0	0
klhl17_1	23.212280102506	20.4706679668731	17.7874362476074	8.59250550800646	4.04271274328778	12.2012235518047
klhl18	0	0	0	0	0	0
klhl2	0	0	0	0	0	0
klhl2_1	21.8785560194813	58.0001514375605	68.909929081983	52.433944866854	4.23559131436193	6.9001016308317
klhl2_2	28.5360876045155	72.9537298540249	86.8384838281902	68.4205234007286	5.41240906219838	16.6515511207187
klhl20	0	0	0	0	0	0
klhl21	0	0	0	0	0	0
klhl22	0	0	0	0	0	0
klhl23	0	0	0	0	0	0
klhl24a	0	0	0	0	0	0
klhl24a_1	20.7033650104348	28.1225826527507	42.4254863643122	41.5399019527698	1.90601609146287	14.9042195225965
klhl24b	0	0	0	0	0	0
klhl25	0	0	0	0	0	0
klhl26	0	0	0	0	0	0
klhl28	0	0	0	0	0	0
klhl29	0	0	0	0	0	0
klhl3	0	0	0	0	0	0
klhl3_1	10.8060483582647	6.52902701814633	2.13450508162509	5.60795847378222	0.934692920046167	1.16942294697148
klhl30	0	0	0	0	0	0
klhl31	0	0	0	0	0	0
klhl32	0	0	0	0	0	0
klhl34	0	0	0	0	0	0
klhl35	0	0	0	0	0	0
klhl36	0	0	0	0	0	0
klhl36_1	29.3761929820313	16.9991668113342	16.3746595828925	10.6699949008551	1.75218766765331	4.56711597914649
klhl38a	0	0	0	0	0	0
klhl38a_1	4.20338011196198	1.69312477658551	0	3.35600957137565	0.0872593458919811	0
klhl38b	0	0	0	0	0	0
klhl4	0	0	0	0	0	0
klhl40a	0	0	0	0	0	0
klhl40b	0	0	0	0	0	0
klhl41a	0	0	0	0	0	0
klhl41b	0	0	0	0	0	0
klhl42	0	0	0	0	0	0
klhl43	0	0	0	0	0	0
klhl5	0	0	0	0	0	0
klhl5_1	1.05872605096308	3.32280047804032	5.84066917112584	8.86150568044216	0.249089000411815	9.73883997997224
klhl5_2	1.23518039279027	3.9269460195022	6.60249558475095	7.90350506634031	0.249089000411815	9.73883997997224
klhl6	0	0	0	0	0	0
klhl7	0	0	0	0	0	0
klhl8	0	0	0	0	0	0
kmo	48.6925072340548	57.4874924142988	7.24916219166529	22.7896463916672	55.6998726986768	0
kmt2a	0	0	0	0	0	0
kmt2ba	0	0	0	0	0	0
kmt2bb	0	0	0	0	0	0
kmt2ca	0	0	0	0	0	0
kmt2cb	0	0	0	0	0	0
kmt2d	0	0	0	0	0	0
kmt2e	0	0	0	0	0	0
knca7	0	0	0	0	0	0
kndc1	0	0	0	0	0	0
kng1	0	0	0	0	0	0
kng1_1	158.790738951935	202.806781311333	135.572469851375	450.424032554912	563.030650878336	551.439753066962
knop1	0	0	0	0	0	0
knstrn	0	0	0	0	0	0
kntc1	0	0	0	0	0	0
kpna1	0	0	0	0	0	0
kpna2	0	0	0	0	0	0
kpna3	0	0	0	0	0	0
kpna4	0	0	0	0	0	0
kpna5	0	0	0	0	0	0
kpna6	0	0	0	0	0	0
kpna7	0	0	0	0	0	0
kpnb1	0	0	0	0	0	0
kpnb3	0	0	0	0	0	0
kptn	0	0	0	0	0	0
kptn_1	25.2921543251295	20.7276331344723	22.4588950385257	31.4072468408889	6.07715275538886	11.8801749817798
kras	0	0	0	0	0	0
krcp	0	0	0	0	0	0
kremen1	0	0	0	0	0	0
kri1	0	0	0	0	0	0
krit1	0	0	0	0	0	0
krr1	0	0	0	0	0	0
krt1-19d	0	0	0	0	0	0
krt1-c5	0	0	0	0	0	0
krt15	0	0	0	0	0	0
krt15_1	462.24268356053	291.184712544147	122.193485711733	306.306953281271	19.0235500854487	206.562616905962
krt17	0	0	0	0	0	0
krt18	0	0	0	0	0	0
krt18_1	4362.02675078527	2835.31083068884	490.015082858293	1837.79474089416	768.68965562829	3722.81266422017
krt222	0	0	0	0	0	0
krt4	0	0	0	0	0	0
krt4_1	113.584919713886	75.6845215782763	55.326401236913	110.526567421435	6.47528409450942	104.161195332386
krt5	0	0	0	0	0	0
krt5_1	232.712792324238	37.7184644428243	273.060917326402	270.630643216053	7.39008533430701	34.1698601567164
krt8	0	0	0	0	0	0
krt8_1	8953.37147513171	4434.13205622321	992.536420058648	3928.04953343511	1044.18680831321	6251.38699984372
krt91	0	0	0	0	0	0
krt92	0	0	0	0	0	0
krt93	0	0	0	0	0	0
krt94	0	0	0	0	0	0
krt95	0	0	0	0	0	0
krt95_1	0	3.8903011260037	2.45283127272085	0	0	0
krt95_2	0	2.91772584450277	2.45283127272085	0	0	0
krt96	0	0	0	0	0	0
krt97	0	0	0	0	0	0
krtcap2	0	0	0	0	0	0
krtcap3	0	0	0	0	0	0
krtt1c19e	0	0	0	0	0	0
ksr1a	0	0	0	0	0	0
ksr1b	0	0	0	0	0	0
ksr2	0	0	0	0	0	0
kti12	0	0	0	0	0	0
kti12_1	39.5343383140374	151.917675342213	203.975940426061	181.529490151257	5.19489620397698	37.1399645061466
kti12_2	13.8253853995445	24.3849266662586	63.9104086452812	1.13727829188591	2.51347423408778	4.62453619938721
ktn1	0	0	0	0	0	0
kxd1	0	0	0	0	0	0
ky	0	0	0	0	0	0
ky_1	0	0.651278090290797	1.82502326839349	0	0.0895072447322898	0
ky_2	0	0.800851676181916	2.46857718981834	0	0.110063624192045	0
kynu	0	0	0	0	0	0
l2hgdh	0	0	0	0	0	0
l3hypdh	0	0	0	0	0	0
l3mbtl1	0	0	0	0	0	0
l3mbtl1b	0	0	0	0	0	0
l3mbtl2	0	0	0	0	0	0
l3mbtl2_1	10.3954485728667	20.4521225698864	137.993722121285	3.36947207395423	1.53316420919664	1.71266849217993
l3mbtl3	0	0	0	0	0	0
l3mbtl4	0	0	0	0	0	0
lacc1	0	0	0	0	0	0
lactb	0	0	0	0	0	0
lactb2	172.811106629348	213.881363286945	302.471780935252	266.251868787176	46.1519619630947	231.999643512115
lactbl1a	0	0	0	0	0	0
lactbl1a_1	0	0	0.602636972917559	0.568364308269708	0	0
lactbl1a_2	0	0.355507503424954	1.19545148318929	0.563732384376811	0	0
lactbl1b	0	0	0	0	0	0
lad1	0	0	0	0	0	0
lage3	0	0	0	0	0	0
lama1	0	0	0	0	0	0
lama2	0	0	0	0	0	0
lama3	0	0	0	0	0	0
lama3_1	0	0	0	0.733002696052554	0.0816803422988876	0
lama4	0	0	0	0	0	0
lama5	0	0	0	0	0	0
lama5_1	487.110711811377	224.446225788006	60.4559530030047	125.838543451258	43.342293803127	134.385765640871
lamb1a	0	0	0	0	0	0
lamb1b	0	0	0	0	0	0
lamb1b_1	22.6974806176624	23.8191941026121	3.13224162166338	9.49534522186457	4.19709155256072	15.4444406500977
lamb2	0	0	0	0	0	0
lamb2l	0	0	0	0	0	0
lamb2l_1	2.18969878274168	0.937138145085662	0.525213098974907	0	0	0
lamb4	0	0	0	0	0	0
lamc1	0	0	0	0	0	0
lamc2	0	0	0	0	0	0
lamc3	0	0	0	0	0	0
lamp1	0	0	0	0	0	0
lamp2	0	0	0	0	0	0
lamp3	0	0	0	0	0	0
lamp3_1	198.837791367583	105.314364801579	21.0795586976573	33.3002390132172	16.929050713745	76.7993560212688
lamtor1	0	0	0	0	0	0
lamtor2	0	0	0	0	0	0
lamtor3	0	0	0	0	0	0
lamtor4	0	0	0	0	0	0
lamtor5	0	0	0	0	0	0
lamtor5_1	0.468826200417456	0.802585121368457	0.674705571951531	1.27266856472947	0.165452785717263	0
lancl1	0	0	0	0	0	0
lancl2	0	0	0	0	0	0
lap3	0	0	0	0	0	0
laptm4a	0	0	0	0	0	0
laptm4b	0	0	0	0	0	0
laptm4b_1	60.7611331129466	111.269378653694	64.1021193187547	63.0851033058187	10.4652700840106	50.7704041202352
large	0	0	0	0	0	0
larp1	0	0	0	0	0	0
larp1b	0	0	0	0	0	0
larp1b_1	141.743014577703	113.757936323572	60.1197617958696	93.358330757737	27.7025625015077	160.857942257223
larp4ab	0	0	0	0	0	0
larp4ab_1	5.36238514676384	13.0396091599461	9.64651488720687	7.69186630358225	0.903206035745611	14.7979954232185
larp4ab_2	18.0599433644247	17.280139845028	21.5276916517225	10.9770343386253	3.9700307678985	21.4790361826676
larp4b	0	0	0	0	0	0
larp6	0	0	0	0	0	0
larp7	0	0	0	0	0	0
lars2	0	0	0	0	0	0
larsb	0	0	0	0	0	0
las1l	0	0	0	0	0	0
las1l_1	52.9606802297466	143.152994925689	173.908553380821	127.965330893408	6.77016266401282	56.1070716635722
lasp1	0	0	0	0	0	0
lat	0	0	0	0	0	0
lat_1	44.2347424872751	21.4120667168469	8.34164156421203	29.8127092515218	3.12216397611252	23.5721077543413
lats1	0	0	0	0	0	0
lats2	0	0	0	0	0	0
lats2_1	35.6763058560377	29.7282606668216	3.06018627561981	8.17742479469748	7.08735303530616	13.040006627124
layna	0	0	0	0	0	0
layna_1	0	0	0.51142571655719	0	0	0
laynb	0	0	0	0	0	0
lbh	0	0	0	0	0	0
lbhl	0	0	0	0	0	0
lbr	0	0	0	0	0	0
lbx1a	0	0	0	0	0	0
lbx1b	0	0	0	0	0	0
lbx2	0	0	0	0	0	0
lca5	0	0	0	0	0	0
lca5_1	2.54380723874176	21.0052744303438	13.9975187051499	15.638656829598	0.158423185495079	6.60693669107616
lcat	0	0	0	0	0	0
lck	0	0	0	0	0	0
lck_1	49.1355903937517	44.9759784402423	6.63835315514533	23.410031210107	5.73293902510317	11.0689130327925
lclat1	0	0	0	0	0	0
lcmt1	0	0	0	0	0	0
lcmt1_1	24.8372219580588	45.7444957431929	47.8232589979216	20.6918094284485	4.53375960862251	47.2693794994698
lcmt2	0	0	0	0	0	0
lcmt2_1	10.9262937034976	77.0195929526881	56.4230042395788	78.2219109235651	1.58775759350038	18.9189730174733
lcn15	0	0	0	0	0	0
lcor	0	0	0	0	0	0
lcorl	0	0	0	0	0	0
lcorl_1	17.4908131928826	18.5665465732258	15.5180328710728	18.4645606784932	1.37170176384523	15.2241605591404
lcorl_2	15.0723234916264	15.5207091626842	17.5621260655374	16.3037339586872	1.26903630839444	14.7794034842656
lcorl_3	17.5334604550419	21.0831598032388	31.9140336749002	23.12106610095	2.12575544402019	18.2106216010233
lcp1	0	0	0	0	0	0
lcp2a	0	0	0	0	0	0
lcp2b	0	0	0	0	0	0
lcp2b_1	62.8572090219888	39.2407389311658	4.38126296991097	8.50725535001053	8.0262726326372	9.88377517603632
lcp2b_2	63.0362893895728	51.5034698471551	4.63898432108221	8.50725535001053	8.0262726326372	9.88377517603632
lct	0	0	0	0	0	0
lctla	0	0	0	0	0	0
lctla_1	1.70028725803383	2.91072737431316	2.71883100079902	0.512841584740526	0	0
lctlb	0	0	0	0	0	0
ldah	0	0	0	0	0	0
ldb1a	0	0	0	0	0	0
ldb1b	0	0	0	0	0	0
ldb2a	0	0	0	0	0	0
ldb2b	0	0	0	0	0	0
ldb2b_1	0.189540760965097	0.648950909774189	0	0.514524503964133	0.0334452798080838	0
ldb2b_2	0.190625042545975	0	0	0	0	0
ldb3a	0	0	0	0	0	0
ldb3a_1	0	2.2404491001343	11.7716757644112	13.7667365438485	0.692802299106122	0
ldb3b	0	0	0	0	0	0
ldha	0	0	0	0	0	0
ldhba	0	0	0	0	0	0
ldhbb	0	0	0	0	0	0
ldhd	0	0	0	0	0	0
ldlra	0	0	0	0	0	0
ldlrad2	0	0	0	0	0	0
ldlrad3	0	0	0	0	0	0
ldlrad4a	0	0	0	0	0	0
ldlrad4b	0	0	0	0	0	0
ldlrap1a	0	0	0	0	0	0
ldlrap1b	0	0	0	0	0	0
ldlrb	0	0	0	0	0	0
leap2	0	0	0	0	0	0
lect1	0	0	0	0	0	0
lect2l	0	0	0	0	0	0
lef1	0	0	0	0	0	0
leg1.1	0	0	0	0	0	0
leg1.2	0	0	0	0	0	0
lemd3	0	0	0	0	0	0
lenep	0	0	0	0	0	0
leng1	0	0	0	0	0	0
leng8	0	0	0	0	0	0
leng8_1	105.815631069233	82.8228786360052	82.8514447212133	86.1186291395739	16.9546909867347	68.6200092926698
leng9	0	0	0	0	0	0
leng9_1	12.9860614744591	42.7839607006416	64.5290240794278	52.5450874157195	1.72939337107184	24.3415915562768
leo1	0	0	0	0	0	0
lepa	0	0	0	0	0	0
lepb	0	0	0	0	0	0
lepr	0	0	0	0	0	0
lepr_1	12.084585852605	16.4656745992791	0.887315611276992	1.00422353015374	1.52312641334936	5.44465747812852
lepr_2	21.6535837210804	19.4876195365009	1.0684283607253	0.503832799404467	2.40168825197124	0
leprot	0	0	0	0	0	0
letm1	0	0	0	0	0	0
letm1_1	46.9982326677778	46.8395371103629	33.5358642580877	28.2525498422173	6.7453135703843	21.6762032192492
letm2	0	0	0	0	0	0
