gene	zcount_ZF4_10_1	zcount_ZF4_10_2	zcount_ZF4_10_3	zcount_ZF4_20_1	zcount_ZF4_20_2	zcount_ZF4_20_3	zcount_ZF4_25_1	zcount_ZF4_25_2	zcount_ZF4_25_3	zcount_ZF4_5_1	zcount_ZF4_5_2	zcount_ZF4_5_3	zcount_ZF4_wt_1	zcount_ZF4_wt_2	zcount_ZF4_wt_3
LOC101886933	0.461542134526295	0	0	0.605298607946672	0.813707532342267	3.40124048430115	3.77746113154511	2.34809705121348	0.590539207245904	0	0	0.634928177703634	5.21749059982187	2.33547454706544	7.34628484902144
LOC101886939	20.4798722475106	14.1680601143475	21.7089130977197	18.5752003257545	24.9707833809601	14.1048817984142	15.6650619103445	25.9667075479776	11.2651941161765	23.0248975227128	20.7664027285468	17.3780342180932	73.5652480373833	46.9730746828412	30.9335991946681
LOC101886944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886945_1	0.0753732891526145	0.223174404281815	0.185846441753314	0.197699597014107	0	0	0.411258472891732	0.255641229348307	0.38575791108983	0	0.151440318491269	0	0.730333124936305	0.572100741761768	0.184569748542299
LOC101886946	23.0378504086758	18.3651112150497	17.0411928638078	11.6205565073602	19.3707873312876	7.05209813172719	23.2063711799417	41.4725865570342	31.2906849934135	16.9292488611355	46.6438021054183	12.1893866436421	26.0430758008119	29.8163196427905	43.8291480028728
LOC101886950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886967_1	1.17618802024443	11.6086686098202	0	1.02835677479112	4.14728355193801	0	1.06960368957729	0	1.00328166392315	1.38717361735508	0	5.39347591812764	0	5.95169320058614	0
LOC101886967_2	3.52856406073328	11.6086686098202	0	1.02835677479112	5.52971140258401	0	1.06960368957729	0	2.00656332784629	2.77434723471017	0	5.39347591812764	0	5.95169320058614	8.64054347006492
LOC101886973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886973_1	21.5345028136027	15.9404939434175	18.1013186976172	7.06046295712291	15.5314377314189	1.44267381615995	31.3774344103512	32.3690694173993	17.5338620997039	22.5113141393597	50.1506303030565	6.05951589727898	20.5498095724528	24.7654347943852	14.9808080297546
LOC101886975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886978	0	0	0	0	0	0	3.37197095358263	0	0	0	0	0	0	1.25086433368251	0
LOC101886979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886985	1.34628290317209	0	0	0	15.8234818597019	0	3.67285451559463	0	2.29674325525791	3.17556052711441	3.6066094311459	0	2.89886071128564	3.40619980095083	3.29669966242477
LOC101886997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101886997_1	6.35500281090671	5.33138854673224	17.4975032252058	14.72409743775	7.84279329647536	5.61982741458386	6.93494679778215	3.95157847979572	3.25246866212994	1.87374214108966	11.0660311158979	17.1933201817089	24.6308426449107	18.2224680709304	28.2705363208418
LOC101886997_2	8.46718807026469	11.2818062425771	5.21934491716491	8.32834659409934	6.71751588383574	4.9917770358858	2.30997139345574	1.79486857325462	7.31274385518439	6.36610011331899	8.08084660280333	13.977635122509	21.8781940474388	15.5314141867255	18.4013896251697
LOC101887000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887019_1	2.47723676450631	3.05620999494205	1.52701853415143	1.62441070158087	3.63951281274107	4.25961440978012	5.3502893686711	2.80065550623623	1.5848016092544	4.74760906831507	4.56250131505542	2.27190153324103	1.33351695848243	1.56690012074879	0.505509502376999
LOC101887022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887034_1	17.3577355440426	18.1762433908186	9.65578809675508	30.8148823981676	14.9278130751905	14.6633450429145	7.50740702873115	17.5897120178953	15.7088571703961	14.2301061356542	17.2249624954492	21.5488541472014	18.1178794455353	25.7071683090629	13.4770740916736
LOC101887034_2	5.35508498201999	3.7308204949055	6.99031486638004	5.50826091032824	12.2179152588411	6.4998219881418	2.57813761893791	4.27357044310128	5.91134423149536	5.57266291205283	5.90715367592292	6.06678673468872	11.1916058778036	10.0951685965305	11.0562461680792
LOC101887036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887043_1	120.03638251808	93.9188319255902	143.385086814985	144.373397610547	130.484682499781	81.5833581070237	125.560982373917	118.129141203337	128.916345830841	91.3227560969203	135.584291114907	120.639061346538	129.567948103039	95.2017108545781	108.894183945409
LOC101887044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887048	0.762711115974887	0	0	0.889131249790345	0.298816479047248	0.249806390014912	1.61838931299201	0	0.216862741998496	0	0.170271363324	0	0	0	0.415040631527425
LOC101887064	38.1981061812714	39.0714617781949	14.5557588130363	10.0191331486792	37.9575189848803	1.02361142194206	47.3681633955656	31.7999429221483	35.5448360932773	47.9169400966371	48.8395027134342	12.4204045428882	39.2554054653264	70.2866625593028	51.8706911171198
LOC101887065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887092	76.7773464596953	85.139674413974	35.815102387887	3.88769024616155	72.1222725007757	6.11670239940986	87.3422720171893	53.2871672272675	79.6507760017036	77.6140555661601	34.5450141143803	10.6027843658802	46.914996775634	68.2509208083475	40.6503616911455
LOC101887095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887121_1	149.719367107928	119.561948711104	116.385453080811	79.7984056089493	105.323175715968	132.073048955002	107.144270477049	119.445213335896	134.472720618372	138.955864405496	139.294460330604	173.496733301611	193.547511143835	180.537201839271	181.506030718835
LOC101887122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887126	0.644120631906729	0.272455818476537	1.58819561738084	0	0.648912505287461	0	1.25518161679101	1.56045986999676	0	0.976710256762319	0	0	1.78321084763628	0.698432135841654	1.12663237674874
LOC101887131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101887191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908650	4.47286397183861	1.89197140103094	1.96940232635631	1.67600753657085	0.563267426550179	5.1797204483815	3.48646284795401	6.50163126557249	1.22635524308678	1.69560323873853	0.962881762148756	5.713658168689	19.0902519458981	16.5708697873931	20.3410822544646
LOC103908653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908677	0	0.266404979818206	0	0	0	0	0.736383539523906	0	0.23024107278187	0.318339658023499	0	0	2.03420978352093	1.13820166081536	1.10161154666672
LOC103908680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908682	0	0	0	0	0	0	0	0	0.455703026836888	0	0	0	0	0	0
LOC103908683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908709_1	0	0	0.30797561929146	0	0.29361299482747	1.84092262581643	4.54344930085927	0.564848163047643	0	0	0.0836531590866701	0	0.537898790275669	0.421358810660965	0
LOC103908713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908713_1	0.245672062622643	0.242471910323027	2.01916263218788	3.43670944612956	2.02124768280864	0.965562711320976	2.68091570481359	0.555492171576613	2.72423926262344	0.289740924006789	1.48081591607268	1.80246876275664	1.85146213312039	1.03594884457142	2.00529176546518
LOC103908715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908724	396.002161445028	334.914446868124	260.770290955059	205.311500986472	655.139907930321	190.159306505534	686.908764698385	582.048901654561	326.332309734258	111.396396076212	202.122360547768	104.022772676316	424.081070962325	565.916934908497	288.690613919603
LOC103908726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908727_1	1.24655824367785	3.69096130158385	3.07361422899711	13.0785887255486	0	0	3.40079121814317	0	3.18992118785821	0	2.50458988274021	6.85939501382388	0	3.1538887045841	15.2624984371517
LOC103908727_2	1.24655824367785	0	3.07361422899711	3.26964718138715	0	0	3.40079121814317	0	0	0	0	10.2890925207358	0	6.30777740916821	3.05249968743034
LOC103908728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908733_1	0	0	0	0	4.28552633700261	0	0	0	0	4.30023821380076	2.44197513567171	0	0	6.150082973939	2.97618719524458
LOC103908735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908736	0	7.38192260316771	0	3.26964718138715	0	0	10.2023736544295	0	0	0	0	0	0	0	6.10499937486068
LOC103908739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908740_1	0	0	0	0	0	0	0	0	0	0	0	0	0.688691323953094	0	0
LOC103908741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908743_1	0	1.29294153378836	0	0	0	0.64358801978393	4.16953294559769	0.740517632917624	1.67614122296143	0	0	0	0.705186924526822	3.3144159739791	1.60393321899409
LOC103908746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908749_1	0	0	0	0	0	0	0	0	0	0	0	0	0	7.58229407745904	0
LOC103908752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908754_1	0	0	0	0	0.461636589264195	0	0.357174661151482	2.22022342364889	0	0	0	0	1.2685768372996	4.96864872221284	1.28237868376786
LOC103908759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908766_1	0	0	0	0	0	0	0.40436237044995	0	0	0	0	0	0	0.750010118773049	0
LOC103908767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908771_1	0	0	0	0	0	0	0	0	0	0	0	0	1.36540540748961	0	0
LOC103908772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908775_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908800	7.35728292781975	2.56286333700481	14.9394068459859	4.54063762875129	12.2080275475445	6.37858749578137	9.44552100944215	5.87140390253975	14.3972407321434	10.7186946575449	6.08682229662978	9.52580672542899	19.56946029132	22.9943755108699	12.7172390538641
LOC103908802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908810	0.0535121315392806	0	0	0.491256841232081	0.188685804601106	0.15773868912701	0.802938598009588	0.181495424248385	0.753151452719413	0.75733419285429	0.32255037565284	0.36807430591515	0.604926446356158	0.67694914407694	0.655187054539258
LOC103908819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908819_1	1.47320519707383	0	0.908113294930965	0	0	1.08564847781733	1.0047792235423	0	0	0	0	0	0	0	0
LOC103908820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908890_1	3.47467639945147	4.35271887153796	4.28372074737746	0.817911130591348	5.49762083549511	0	17.1358743817067	11.0295057579704	10.8295583393537	4.41319499033921	5.638769708515	1.47076826502882	68.1993727204571	80.3605832697344	52.9059544176038
LOC103908895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908895_1	4.13165196913057	0	1.01873332802454	0	0	0	3.38152327923018	1.40131948665432	3.17184797999499	0	0.830133190596615	0	4.0033841267755	2.09067976451184	4.04694009551671
LOC103908896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908899_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908908_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908984	0.416230920406133	0	0.102629242235349	0	0	0.122693149890315	0.227107632718465	0	0.213025558778203	0	0.0836292854682092	0.114519009220518	0.403308960260203	2.31681207922359	0.815393752121802
LOC103908985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909007_1	0.107161876936303	0	0	0.562158295697716	0	0	0	1.81728794558771	0.548450814077018	0	0	0	0.692233454201201	0.54225566265443	1.04964721066671
LOC103909012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909020_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53892746513756
LOC103909037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909037_1	0.379152464064928	0.374213580836492	0	0	0	0.372544884935585	1.03438277085637	0.857306375717458	0	0	0	0	1.22460536980221	0.319761679754194	0.928446612034705
LOC103909038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909038_1	0.239486559130228	0	0	0	0	0.352969455842089	1.30670795573974	0.406129539235611	0	0.847337579074042	0	0	0.773505526410372	0.302959752410788	0.586440826649179
LOC103909040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909111_1	1.62623179324875	5.0685736183722	0.633121240832151	1.347002535994	1.20719051746552	1.76609012940707	2.56855533905532	2.32237454830504	1.5331839512065	1.81700206216934	4.12728191944514	2.3548979360839	6.91116293403634	7.79587982611986	6.49731007412549
LOC103909112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909112_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909133	0.665210100389096	2.95445248997932	0.820097753232981	2.61720903230762	5.27750107635441	2.94127797410945	1.81478938436831	1.6921292318893	6.80904499848412	1.76520610828766	4.34376420940463	4.1179834376035	1.61139634749344	0	1.22169599804795
LOC103909136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909136_1	0.70372648738388	0.260459874719729	0	0	0.620341568685541	1.03719372066505	0.479966914985224	0.895052675733969	0.225103003003264	0.933706729172663	0.530223793028839	0.484046572145593	0.852348972709138	1.11280150312527	0.215405587110585
LOC103909137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909142_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
