gene	zcount_KL-1	zcount_KL-2	zcount_KL-3	zcount_Kn-1	zcount_Kn-2	zcount_Kn-3
LOC103909615_1	0	0	0	0	0	0
LOC103909616	0	0	0	0	0	0
LOC103909616_1	0	0	0	0	0	0
LOC103909618	0	0	0	0	0	0
LOC103909619	0	0	0	0	0	0
LOC103909619_1	0	0	0	0	0	0
LOC103909620	0	0	0	0	0	0
LOC103909620_1	0	0	0	0	0	0
LOC103909625	0	0	0	0	0	0
LOC103909629	0	0	0	0	0	0
LOC103909629_1	0	0	6.57961969477797	0	2.48759681670757	0
LOC103909633	0	0	0	0	0	0
LOC103909633_1	0	0	0	0	0	0
LOC103909634	0	0	0	0	0	0
LOC103909634_1	0	0	0	0	1.53289749786304	0
LOC103909640	0	0	0	0	0	0
LOC103909641	0	0	0	0	0	0
LOC103909642	0	0	0	0	0	0
LOC103909649	0	0	0	0	0	0
LOC103909650	0	0	0	0	0	0
LOC103909653	0	0	0	0	0	0
LOC103909664	0	0	0	0	0	0
LOC103909665	0	0	0	0	0	0
LOC103909665_1	4.70958459546243	3.62439371071292	1.82500400293112	0.301323935350202	1.37998071583777	0
LOC103909666	0	0	0	0	0	0
LOC103909669	0	0	0	0	0	0
LOC103909671	0	0	0	0	0	0
LOC103909673	0	0	0	0	0	0
LOC103909675	0	0	0	0	0	0
LOC103909675_1	0	1.84055907961657	0	0.61207975665041	5.60631374836235	0
LOC103909682	0	0	0	0	0	0
LOC103909682_1	0	0	0	0	0	0
LOC103909683	0	0	0	0	0	0
LOC103909685	0	0	0	0	0	0
LOC103909685_1	0	2.38977403492461	0	0	0	0
LOC103909689	76.6018944648343	14.2623748254544	5.31969251918218	6.32395595381786	18.5034861089567	10.4974619199141
LOC103909690	0	0	0	0	0	0
LOC103909694	0	0	0	0	0	0
LOC103909694_1	0	19.3961694674871	0	1.29004309821805	0	0
LOC103909696	0	0	0	0	0	0
LOC103909697	0	0	0	0	0	0
LOC103909698	0	0	0	0	0	0
LOC103909700	0	0	0	0	0	0
LOC103909704	0	0	0	0	0	0
LOC103909705	0	0	0	0	0	0
LOC103909707	0	0	0	0	0	0
LOC103909712	0	0	0	0	0	0
LOC103909714	0	0	0	0	0	0
LOC103909721	0	0	0	0	0	0
LOC103909724	0	0	0	0	0	0
LOC103909728	0	0	0	0	0	0
LOC103909730	0	0	0	0	0	0
LOC103909734	0	0	0	0	0	0
LOC103909736	0	0	0	0	0	0
LOC103909738	0	0	0	0	0	0
LOC103909741	0	0	0	0	0	0
LOC103909742	0	0	0	0	0	0
LOC103909743	0	0	0	0	0	0
LOC103909743_1	0	0	0	0	0	0
LOC103909745	0	0	0	0	0	0
LOC103909749	0	0	0	0	0	0
LOC103909751	0	0	0	0	0	0
LOC103909757	0	0	0	0	0	0
LOC103909759	0	0	0	0	0	0
LOC103909764	0	0	0	0	0	0
LOC103909765	0	0	0	0	0	0
LOC103909767	0	0	0	0	0	0
LOC103909772	0	0	0	0	0	0
LOC103909773	0	0	0	0	0	0
LOC103909775	0	0	0	0	0	0
LOC103909778	0	0	0	0	0	0
LOC103909780	0	0	0	0	0	0
LOC103909782	0	0	0	0	0	0
LOC103909783	0	0	0	0	0	0
LOC103909784	0	0	0	0	0	0
LOC103909787	0	0	0	0	0	0
LOC103909788	0	0	0	0	0	0
LOC103909788_1	0	0	0	0	0	0
LOC103909792	0	0	0	0	0	0
LOC103909796	0	0	0	0	0	0
LOC103909798	0	0	0	0	0	0
LOC103909803	0	0	0	0	0	0
LOC103909804	0	0	0	0	0	0
LOC103909805	0	0	0	0	0	0
LOC103909807	0	0	0	0	0	0
LOC103909808	0	0	0	0	0	0
LOC103909809	0	0	0	0	0	0
LOC103909810	0	0	0	0	0	0
LOC103909811	0	0	0	0	0	0
LOC103909812	0	0	0	0	0	0
LOC103909816	0	0	0	0	0	0
LOC103909817	0	0	0	0	0	0
LOC103909824	0	0	0	0	0	0
LOC103909826	0	0	0	0	0	0
LOC103909828	0	0	0	0	0	0
LOC103909832	0	0	0	0	0	0
LOC103909832_1	0	0	0	0	0	0
LOC103909834	0	0	0	0	0	0
LOC103909838	0	0	0	0	0	0
LOC103909840	0	0	0	0	0	0
LOC103909840_1	0	0	0	0.471487832851267	0	0
LOC103909841	0	0	0	0	0	0
LOC103909845	0	0	0	0	0	0
LOC103909847	0	0	0	0	0	0
LOC103909848	0	0	0	0	0	0
LOC103909849	0	0	0	0	1.47604964010234	0
LOC103909850	0	0	0	0	0	0
LOC103909851	0	0	0	0	0	0
LOC103909855	0	0	0	0	0	0
LOC103909855_1	0	0	0.1633442171613	0.161817252738153	0	0
LOC103909860	0	0	0	0	0	0
LOC103909861	0	0	0	0	0	0
LOC103909865	0	0	0	0	0	0
LOC103909866	0	0	0	0	0	0
LOC103909867	0	0	0	0	0	0
LOC103909868	0	0	0	0	0	0
LOC103909874	0	0	0	0	0	0
LOC103909876	0	0	0	0	0	0
LOC103909877	0	0	0	0	0	0
LOC103909878	0	0	0	0	0	0
LOC103909884	0	0	0	0	0	0
LOC103909885	0	0	0	0	0	0
LOC103909891	0	0	0	0	0	0
LOC103909892	0	0	0	0	0	0
LOC103909893	0	0	0	0	0	0
LOC103909899	0.993768021598149	0	0	0	0	0
LOC103909901	0	0	0	0	0	0
LOC103909905	0	0	0	0	0	0
LOC103909906	16.855285767075	3.83564699581767	3.86275425901291	1.27554823194594	3.89443996023881	1.49459897901399
LOC103909912	0	0	0	0	0	0
LOC103909913	0	0	0	0	0.568688577081542	0
LOC103909914	0	0	0	0	0.791034971003242	0
LOC103909916	0	2.76539445873084	0	0	0	0
LOC103909917	0.460866492555967	2.21670508199853	0.148824731191406	1.03203447857444	2.92588768441318	0
LOC103909918	0	0	0	0	0	0
LOC103909921	3.57348788074165	5.7293300580885	1.92327344924279	1.52423553758687	10.470869062326	0
LOC103909922	8.67158278631636	18.7325226945099	10.7097660895089	14.6004353793607	9.06405463106335	14.370533408528
LOC103909923	176.114767847173	185.812863728782	242.163109772583	366.339785979506	142.288451880606	475.492693364663
LOC103909924	77.5195338207002	1.35584873947483	40.0526363944251	8.56688814738978	70.8965092761655	0
LOC103909926	139.169552686308	35.7006186890289	72.6108030602282	29.3315062331683	223.88371350368	21.2758156780214
LOC103909927	231.953056820086	940.788993073069	3611.37691787822	3516.52926037175	149.366728321731	3406.66028498764
LOC103909928	85.9319675357717	130.258759616631	79.043951400494	73.3068436799066	76.3011759025996	11.7130741021463
LOC103909931	6.50270750974824	28.7749667531097	5.45968442758172	3.53642273733236	11.4323598384858	9.99371374728665
LOC103909932	14.3303765603776	26.3721308467807	22.5344914868361	42.6544722260595	0	69.1305968646704
LOC103909933	8.34981645336693	10.7097280824399	2.77806164890625	4.85663284035032	1.48280280839039	3.60408823317313
LOC103909937	0	0	0	0	0	0
LOC103909940	91.2877908399068	273.206481372604	291.514504031516	175.220526318665	94.1158900434687	313.669986600054
LOC103909942	35.6565128451195	13.0668931149387	3.28980984738898	17.924809364714	9.95038726683024	21.0030488103545
LOC103909944	0	0	0	0	2.86161490519336	3.07502668574679
LOC103909945	479.159782168465	364.981171721941	294.508621430062	319.677428363335	542.81499126782	311.144998606043
LOC103909946	0	0	0	0	0	0
LOC103909948	14.8532611364566	111.585855820749	19.6426892471386	9.05072867933737	21.4157543245908	3.71175571933626
LOC103909950	0	12.2771358387611	3.60613771733023	1.02069344034835	0	0
LOC103909951	153.516217865195	89.891212980354	16.3809842056196	24.7688274857866	53.4575977990398	10.0077223171595
LOC103909956	25.4968948680798	29.4327822962175	17.7021381689361	21.207119032836	24.2806925292685	24.84903170298
LOC103909957	0	0	0	0	0	0
LOC103909958	20.7053795359018	28.9716528058932	11.5489921060689	15.05398753188	14.7078657817653	10.5835312997513
LOC103909961	40.7789171784071	54.3964483043234	77.6062446583502	124.192014219464	64.7893193385183	138.997705048301
LOC103909963	0	16.1137407883739	8.7148328168814	13.3966014045721	4.09018322747109	42.5568768727288
LOC103909964	8.88547279077301	2.51399496248258	2.02540948300096	3.00971351087416	5.61556509118143	2.74289059007657
LOC103909965	22.1215916426864	2.12803687871858	12.1440980652188	9.90753099431463	10.8032776039871	38.9729300522526
LOC103909967	43.7676395159839	58.1143829140506	185.926641884602	135.676379858449	61.4135366978249	25.4177023819577
LOC103909969	0	0	3.60081107373004	2.19516934881417	31.4164738299109	2.89366564783452
LOC103909970	0	3.13532093917846	0	1.04265410370477	2.12225285017521	0
LOC103909971	0	0	0	0	0	0
LOC103909972	9.54799639286352	40.0796183435787	10.6513126000666	3.33212925817757	0	0.650726339008128
LOC103909973	2.2683272680489	0	2.05099082673157	0	2.21551591488017	0
LOC103909974	0	0	0	0	1.93971297609208	0
LOC103909975	0	0	0	0	0	0
LOC103909976	0	0	0	0.394408080983863	0	0
LOC103909978	0	0	0	5.1050255123377	3.46364625471343	9.30488991015288
LOC103909980	1.39217528651696	0.595215429582982	0	0	1.96410148234449	0
LOC103909982	145.17294515513	254.326358676123	210.387351703754	65.69780461169	109.514933028223	174.311334140037
LOC103909985	4.99906835933642	4.61660893110437	0	3.58226843802699	0.585921564265831	2.09872689089192
LOC103909987	5.90631679618984	2.21725499643216	0.558231192164243	0.645181564377969	0.140702573606878	2.37593407529686
LOC103909988	0	0	0	0	0	0
LOC103909989	0	0	0	0	0	10.4005168790958
LOC103909991	0	0	10.8706760174592	0	12.3298277002027	0
LOC103909997	0	0	0	0	0	0
LOC103910001	12.453063826827	6.25017824518745	18.1836762473864	18.3601098845691	6.61039713530681	8.32110617839346
LOC103910002	39.7008965784311	93.6956984887034	150.76745694406	61.6398350375546	47.0489140866441	124.608458641825
LOC103910003	0	0	1.05150931570751	4.16671864246877	3.71047151351895	3.25484800595468
LOC103910004	46.1327359048523	81.9294198306655	46.879790325293	22.085537841493	22.37178737159	27.3294216944431
LOC103910005	0	0	0	0	0	0
LOC103910007	0	0	0	0.268254449304548	0	0
LOC103910008	0	0	0	0.380084309244807	0	0
LOC103910009	23.4551147619059	84.7828646294858	242.374827826239	336.516505620846	31.9338009958738	323.970917802
LOC103910010	0	5.78870135402724	0.971601872026797	0	0	0
LOC103910011	0	0.1828210376906	0	0.0607973183254457	0.0928116632644944	0
LOC103910012	0	0	0	0.574238658866768	0	0
LOC103910013	0	0	0	0	0	0
LOC103910014	12.5329161285004	8.0375493620666	1.03773747261302	1.43925118207393	5.96362446595306	0
LOC103910015	50.6735751956584	102.763101631517	91.4598173516094	96.2128746912513	63.4055573526462	98.9773178414542
LOC103910016	727.826522331798	211.365825115968	492.237798415577	458.767218550085	699.384483400012	466.221239501591
LOC103910017	0	7.01183699577777	61.1987220982904	64.5129502506367	0	30.0545719378294
LOC103910018	0	0	0	0	0	0
LOC103910022	15.0378349563082	36.3504307470356	74.2107703422965	46.1331746996225	7.90877394315792	83.8296261825811
LOC103910025	147.321381975607	229.112638580854	225.181572133331	52.6272127340709	68.3484317757537	410.485878805944
LOC103910027	0	0	0	0	0	0
LOC103910028	0	0	0	0	0	0
LOC103910029	0	0	0	0	0	0
LOC103910030	297.222503501818	340.310897562184	199.855948228881	204.587255976349	204.480458333362	236.284299116488
LOC103910031	31382.773638855	26000.7414999798	13002.5912721762	8840.46989101282	26834.6868242068	8907.52993494934
LOC103910032	0	0	0	0	0	0
LOC103910035	0	0	0.233377923212411	0	0	0.270899764030142
LOC103910036	0	0	0	0	0	0
LOC103910038	0	0	0	0	0	0
LOC103910040	0	0	0	0	0	0
LOC103910042	0	0	0	0	0	0
LOC103910043	0	0	0	0	0	0
LOC103910044	0	0	0	0	0	0
LOC103910046	0	0	0	0	0	0
LOC103910049	0	0	0	0	0	0
LOC103910054	0	0	0	0	0	0
LOC103910056	0	0	0	0	0	0
LOC103910066	0	0	0	0	0	0
LOC103910071	0	0	0	0	0	0
LOC103910072	0	0	0	0	0	0
LOC103910079	0	0	0	0	0	0
LOC103910083	0	0	0	0	0	0
LOC103910089	0	0	0	0	0	0
LOC103910098	0	0	0	0	0	0
LOC103910100	0	0	0	0	0	0
LOC103910101	0	0	0	0	0	0
LOC103910102	0	0	0	0	0	0
LOC103910105	0	0	0	0	0	0
LOC103910105_1	16.4417235182129	10.0650392912365	14.7215815178526	1.67356942471531	34.672681499283	2.80138945171453
LOC103910107	0	0	0	0	0	0
LOC103910111	0	0	0	0	0	0
LOC103910115	0	0	0	0	0	0
LOC103910115_1	0.250550171416878	0.321363256530205	0.107878131052019	0	1.7945901959737	0.125222471104973
LOC103910120	0	0	0	0	0	0
LOC103910127	0	0	0	0	0	0
LOC103910129	0	0	0	0	0	0
LOC103910136	0	0	0	0	0	0
LOC103910140	0	0	0	0	0	0
LOC103910141	0	0	0	0	0	0
LOC103910147	0	0	0	0	0	0
LOC103910150	0	0	0	0	0	0
LOC103910155	0	0	0	0	0	0
LOC103910162	0	0	0	0	0	0
LOC103910163	0	0	0	0	0	0
LOC103910166	0	0	0	0	0	0
LOC103910167	0	0	0	0	0	0
LOC103910168	0	0	0	0	0	0
LOC103910169	0	0	0	0	0	0
LOC103910175	1.80152568961898	0	0	0	0.293263740542567	0
LOC103910178	0.557821114909239	0	0	0	0	0
LOC103910179	0	0	0	0	0	0
LOC103910188	0	0	0	0	0	0
LOC103910189	0	0	0	0	0	0
LOC103910192	0	0	0	0	0	0
LOC103910193	0	0	0	0	0	0
LOC103910194	0	0	0	0	0	0
LOC103910196	0	0	0	0	0	0
LOC103910198	0	0	0	0	0	0
LOC103910200	0	0	0	0	0	0
LOC103910202	0	0	0	0	0	0
LOC103910207	0	0	0	0	0	0
LOC103910208	0	0	0	0	0	0
LOC103910210	0	0	0	0	0	0
LOC103910211	0	0	0	0	0	0
LOC103910213	0	0	0	0	0	0
LOC103910217	0	0	0	0	0	0
LOC103910218	0	0	0	0	0	0
LOC103910220	0	0	0	0	0	0
LOC103910221	0	0	0	0	0	0
LOC103910224	0	0	0	0	0	0
LOC103910225	0	0	0	0	0	0
LOC103910226	0	0	0	0	0	0
LOC103910227	0	0	0	0	0	0
LOC103910227_1	9.20272235531724	56.6577172146945	8.32097704664472	4.71039508446021	7.19077114686941	9.65880014445347
LOC103910228	96.2041606699666	31.6823400973401	76.1271819013714	84.2879502501395	70.2616151632447	97.4632658499489
LOC103910239	0	0	0	0	0	0
LOC103910239_1	0	0	0	0.425825114368824	0	0
LOC103910246	0	0	0	0	0	0
LOC103910249	0	0	0	0	0	0
LOC103910250	0	0	0	0	0	0
LOC103910251	0	0	0	0	0	0
LOC103910253	0	0	0	0	0	0
LOC103910254	0	0	0	0	0	0
LOC103910256	0	0	0	0	0	0
LOC103910259	0	0	0	0	0	0
LOC103910262	0	0	0	0	0	0
LOC103910262_1	24.1326454283852	16.8308371316833	0.389650205301137	0.57901155161579	6.77660140613738	0
LOC103910263	0	0	0	0	0	0
LOC103910264	0	0	0	0	0	0
LOC103910269	0	0	0	0	0	0
LOC103910272	0	0	0	0	0	0
LOC103910272_1	0	0	0	0.292085229785219	0.891779990895164	0
LOC103910274	0	0	0	0	0	0
LOC103910276	0	0	0	0	0	0
LOC103910278	0	0	0	0	0	0
LOC103910279	0	0	0	0	0	0
LOC103910280	0	0	0	0	0	0
LOC103910292	0	0	0	0	0	0
LOC103910293	0	0	0	0	0	0
LOC103910295	0	0	0	0	0	0
LOC103910297	0	0	0	0	0	0
LOC103910300	0	0	0	0	0	0
LOC103910301	0	0	0	0	0	0
LOC103910304	0	0	0	0	0	0
LOC103910306	0	0	0	0	0	0
LOC103910311	0	0	0	0	0	0
LOC103910313	0	0	0	0	0	0
LOC103910314	0	0	0	0	0	0
LOC103910314_1	0	0	0	0	0	0
LOC103910315	0	0	0	0	0	0
LOC103910315_1	0	0	0	0	0	0
LOC103910317	0	0	0	0	0	0
LOC103910318	0	0	0	0	0	0
LOC103910319	0	0	0	0	0	0
LOC103910320	0	0	0	0	0	0
LOC103910321	0	0	0	0	0	0
LOC103910324	0	0	0	0	0	0
LOC103910328	0	0	0	0	0	0
LOC103910329	0	0	0	0	0	0
LOC103910330	0	0	0	0	0	0
LOC103910333	0	0	0	0	0	0
LOC103910333_1	0	0	0	0	0	0
LOC103910334	0	0	0	0	0	0
LOC103910339	0	0	0	0	0	0
LOC103910342	0	0	0	0	0	0
LOC103910344	0	0	0	0	0	0
LOC103910348	0	0	0	0	0	0
LOC103910349	0	0	0	0	0	0
LOC103910353	0	0	0	0	0	0
LOC103910356	0	0	0	0	0	0
LOC103910363	0	0	0	0	0	0
LOC103910364	0	0	0	0	0	0
LOC103910365	0	0	0	0	0	0
LOC103910369	0	0	0	0	0	0
LOC103910371	0	0	0	0	0	0
LOC103910373	0	0	0	0	0	0
LOC103910374	0	0	0	0	0	0
LOC103910375	0	0	0	0	0	0
LOC103910378	0	0	0	0	0	0
LOC103910379	0	0	0	0	0	0
LOC103910380	0	0	0	0	0	0
LOC103910381	0	0	0	0	0	0
LOC103910383	0	0	0	0	0	0
LOC103910386	0	0	0	0	0	0
LOC103910387	0	0	0	0	0	0
LOC103910388	0	0	0	0	0	0
LOC103910390	0	0	0	0	0	0
LOC103910395	0	0	0	0	0	0
LOC103910396	0	0	0	0	0	0
LOC103910397	0	0	0	0	0	0
LOC103910400	0	0	0	0	0	0
LOC103910400_1	0	4.29699754356637	23.0792813909135	20.0055914308276	6.54429316395375	0
LOC103910402	0	0	0	0	0	0
LOC103910403	0	0	0	0	0	0
LOC103910404	0	0	0	0	0	0
LOC103910408	0	0	0	0	0	0
LOC103910412	0	0	0	0	0	0
LOC103910414	0	0	0	0	0	0
LOC103910417	0	0	0	0	0	0
LOC103910417_1	9.61713516800543	8.81087824390581	13.3097196507141	0.586013268591166	23.7067191901374	8.92644632547902
LOC103910418	0	0	0	0	0	0
LOC103910419	0	0	0	0	0	0
LOC103910420	0	0	0	0	0	0
LOC103910422	0	0	0	0	0	0
LOC103910423	0	0	0	0	0	0
LOC103910424	0	0	0	0	0	0
LOC103910427	0	0	0	0	0	0
LOC103910428	0	0	0	0	0	0
LOC103910429	0	0	0	0	0	0
LOC103910431	0	0	0	0	0	0
LOC103910432	0	0	0	0	0	0
LOC103910436	0	0	0	0	0	0
LOC103910437	0	0	0	0	0	0
LOC103910438	0	0	0	0	0	0
LOC103910439	0	0	0	0	0	0
LOC103910441	0	0	0	0	0	0
LOC103910442	0	0	0	0	0	0
LOC103910447	0	0	0	0	0	0
LOC103910448	0	0	0	0	0	0
LOC103910452	0	0	0	0	0	0
LOC103910453	0	0	0	0	0	0
LOC103910457	0	0	0	0	0	0
LOC103910457_1	0	0	0	0	0	0
LOC103910459	0	0	0	0	0	0
LOC103910465	0	0	0	0	0	0
LOC103910465_1	0	2.87943134362695	0	0	1.09633777231184	0
LOC103910467	0	0	0	0	0	0
LOC103910467_1	3.23956362968211	0	0.174355333613363	0	0	0
LOC103910470	0	0	0	0	0	0
LOC103910472	0	0	0	0	0	0
LOC103910480	0	0	0	0	0	0
LOC103910487	0	0	0	0	0	0
LOC103910488	0	0	0	0	0	0
LOC103910489	0	0	0	0	0	0
LOC103910496	0	0	0	0	0	0
LOC103910497	0	0	0	0	0	0
LOC103910498	0	0	0	0	0	0
LOC103910500	0	0	0	0	0	0
LOC103910502	0	0	0	0	0	0
LOC103910508	0	0	0	0	0	0
LOC103910510	0	0	0	0	0	0
LOC103910512	0	0	0	0	0	0
LOC103910513	0	0	0	0	0	0
LOC103910514	0	0	0	0	0	0
LOC103910515	0	0	0	0	0	0
LOC103910517	0	0	0	0	0	0
LOC103910518	0	0	0	0	0	0
LOC103910520	0	0	0	0	0	0
LOC103910521	0	0	0	0	0	0
LOC103910524	0	0	0	0	0	0
LOC103910525	0	0	0	0	0	0
LOC103910526	0	0	0	0	0	0
LOC103910528	0	0	0	0	0	0
LOC103910531	0	0	0	0	0	0
LOC103910533	0	0	0	0	0	0
LOC103910537	0	0	0	0	0	0
LOC103910542	0	0	0	0	0	0
LOC103910551	0	0	0	0	0	0
LOC103910552	0	0	0	0	0	0
LOC103910555	0	0	0	0	0	0
LOC103910556	0	0	0	0	0	0
LOC103910559	0	0	0	0	0	0
LOC103910565	0	0	0	0	0	0
LOC103910566	0	0	0	0	0	0
LOC103910575	0	0	0	0	0	0
LOC103910576	0	0	0	0	0	0
LOC103910577	0	0	0	0	0	0
LOC103910580	384.424446947103	254.339044547965	88.5216152511119	32.1718010639407	1935.19745432036	32.2245863159375
LOC103910581	0	0	0	0	0	0
LOC103910585	0	0	0	0	0	0
LOC103910586	0	0	0	0	0	0
LOC103910588	0	0	0	0	0	0
LOC103910589	0	0	0	0	0	0
LOC103910591	0	0	0	0	0	0
LOC103910593	0	0	0	0	0	0
LOC103910596	0	0	0	0	0	0
LOC103910597	0	0	0	0	0	0
LOC103910598	0	0	0	0	0	0
LOC103910600	0	0	0	0	0	0
LOC103910606	0	0	0	0	0	0
LOC103910607	0	0	0	0	0	0
LOC103910609	0	0	0	0	0	0
LOC103910611	0	0	0	0	0	0
LOC103910614	0	0	0	0	0	0
LOC103910615	0	0	0	0	0	0
LOC103910616	0	0	0	0	0	0
LOC103910620	0	0	0	0	0	0
LOC103910625	0	0	0	0	0	0
LOC103910627	0	0	0	0	0	0
LOC103910628	0	0	0	0	0	0
LOC103910630	0	0	0	0	0	0
LOC103910632	0	0	0	0	0	0
LOC103910633	0	0	0	0	0	0
LOC103910637	0	0	0	0	0	0
LOC103910638	0	0	0	0	0	0
LOC103910639	0	0	0	0	0	0
LOC103910643	0	0	0	0	0	0
LOC103910644	0	0	0	0	0	0
LOC103910645	0	0	0	0	0	0
LOC103910646	0	0	0	0	0	0
LOC103910647	0	0	0	0	0	0
LOC103910651	0	0	0	0	0	0
LOC103910653	0	0	0	0	0	0
LOC103910661	0	0	0	0	0	0
LOC103910662	0	0	0	0	0	0
LOC103910665	0	0	0	0	0	0
LOC103910666	0	0	0	0	0	0
LOC103910668	0	0	0	0	0	0
LOC103910670	0	0	0	0	0	0
LOC103910671	0	0	0	0	0	0
LOC103910673	0	0	0	0	0	0
LOC103910674	0	0	0	0	0	0
LOC103910678	0	0	0	0	0	0
LOC103910680	0	0	0	0	0	0
LOC103910685	0	0	0	0	0	0
LOC103910688	0	0	0	0	0	0
LOC103910690	0	0	0	0	0	0
LOC103910695	0	0	0	0	0	0
LOC103910699	0	0	0	0	0	0
LOC103910701	0	0	0	0	0	0
LOC103910704	0	0	0	0	0	0
LOC103910707	0	0	0	0	0	0
LOC103910708	0	0	0	0	0	0
LOC103910710	0	0	0	0	0	0
LOC103910713	0	0	0	0	0	0
LOC103910718	0	0	0	0	0	0
LOC103910719	0	0	0	0	0	0
LOC103910720	0	0	0	0	0	0
LOC103910721	0	0	0	0	0	0
LOC103910726	0	0	0	0	0	0
LOC103910727	0	0	0	0	0	0
LOC103910728	0	0	0	0	0	0
LOC103910729	0	0	0	0	0	0
LOC103910731	0	0	0	0	0	0
LOC103910736	1.16138356124104	0	1.75017883881094	0.247688274857866	3.7811471613955	0
LOC103910738	0	0	0	0	0	0
LOC103910740	0	0	0	0	0	0
LOC103910741	0	0	0	0	0	0
LOC103910742	0	0	0	0	0	0
LOC103910744	0	0	0	0	0	0
LOC103910749	0	0	0	0	0	0
LOC103910756	0	0	0	0	0	0
LOC103910757	1.80680613558873	0.604555931454143	1.1669211877508	0.351829935877651	1.61128430173103	2.41460670355167
LOC103910760	0	0	0	0	0	0
LOC103910762	0	0	0	0	0	0
LOC103910763	0	0	0	0	0	0
LOC103910768	0	0	0	0	0	0
LOC103910773	0	0	0	0	0	0
LOC103910778	0	0	0	0	0	0
LOC103910779	0	0	0	0	0	0
LOC103910782	0	0	0	0	0	0
LOC103910783	0	0	0	0	0	0
LOC103910785	0	0	0	0	0	0
LOC103910786	0	0	0	0	0	0
LOC103910788	0	0	0	0	0	0
LOC103910790	0	0	0	0	0	0
LOC103910791	0	0	0	0	0	0
LOC103910793	0	0	0	0	0	0
LOC103910795	0	0	0	0	0	0
LOC103910797	0	0	0	0	0	0
LOC103910799	0	0	0	0	0	0
LOC103910801	0	0	0	0	0	0
LOC103910803	0	0	0	0	0	0
LOC103910804	0	0	0	0	0	0
LOC103910810	0	0	0	0	0	0
LOC103910812	0	0	0	0	0	0
LOC103910813	0	0	0	0	0	0
LOC103910818	0	0	0	0	0	0
LOC103910819	0	0	0	0	0	0
LOC103910820	0	0	0	0	0	0
LOC103910821	0	0	0	0	0	0
LOC103910825	0	0	0	0	0	0
LOC103910827	0	0	0	0	0	0
LOC103910835	0	0	0	0	0	0
LOC103910836	0	0	0	0	0	0
LOC103910837	0	0	0	0	0	0
LOC103910840	0	0	0	0	0	0
LOC103910847	0	0	0	0	0	0
LOC103910850	0	0	0	0	0	0
LOC103910853	0	0	0	0	0	0
LOC103910855	0	0	0	0	0	0
LOC103910856	0	0	0	0	0	0
LOC103910858	0	0	0	0	0	0
LOC103910859	0	0	0	0	0	0
LOC103910862	0	0	0	0	0	0
LOC103910868	0	0	0	0	0	0
LOC103910869	0	0	0	0	0	0
LOC103910871	0	0	0	0	0	0
LOC103910872	0	0	0	0	0	0
LOC103910873	0	0	0	0	0	0
LOC103910874	0	0	0	0	0	0
LOC103910875	0	0	0	0	0	0
LOC103910876	0	0	0	0	0	0
LOC103910878	0	0	0	0	0	0
LOC103910880	0	0	0	0	0	0
LOC103910883	0	0	0	0	0	0
LOC103910884	0	0	0	0	0	0
LOC103910886	0	0	0	0	0	0
LOC103910888	0	0	0	0	0	0
LOC103910891	0	0	0	0	0	0
LOC103910894	0	0	0	0	0	0
LOC103910897	0	0	0	0	0	0
LOC103910901	0	0	0	0	0	0
LOC103910902	0	0	0	0	0	0
LOC103910903	0	0	0	0	0	0
LOC103910906	0	0	0	0	0	0
LOC103910907	0	0	0	0	0	0
LOC103910908	0	0	0	0	0	0
LOC103910909	0	0	0	0	0	0
LOC103910915	0	0	0	0	0	0
LOC103910918	0	0	0	0	0	0
LOC103910919	0	0	0	0	0	0
LOC103910921	0	0	0	0	0	0
LOC103910933	0	0	0	0	0	0
LOC103910934	0	0	14.274815047148	0	3.92506625750398	0
LOC103910935	0	0	0	0	0	0
LOC103910939	0	0	0	0	0	0
LOC103910940	0	0	0	0	0	0
LOC103910941	0	0	0	0	0	0
LOC103910944	0	0	0	0	0	0
LOC103910947	0	0	0	0	0	0
LOC103910948	0	0	0	0	0	0
LOC103910951	0	0	0	0	0	0
LOC103910957	0	0	0	0	0	0
LOC103910959	0	0	0	0	0	0
LOC103910960	0	0	0	0	0	0
LOC103910966	0	0	0	0	0	0
LOC103910973	0	0	0	0	0	0
LOC103910976	0	0	0	0	0	0
LOC103910979	0.588340203262936	5.65967254978347	0.379978037084442	1.50570379852806	3.44785455446398	0
LOC103910981	8.59127045975213	97.6721701227594	16.393739723707	10.9935616278542	54.5431113731899	0
LOC103910984	280.89862706806	433.801010146592	76.4720223961396	37.8785756561379	228.837322782938	1.88865909239236
LOC103910988	56.6528566459042	42.1124814690984	1.66314112018778	2.47139076909179	35.2124569353905	5.79160870239163
LOC103910991	0	0	0	0	0	0
LOC103910995	0	0	0	0	0	0
LOC103910996	0	0	0	0	0	0
LOC103910998	0	0	0	0	0	0
LOC103910998_1	11.7030013368819	10.7218748687837	8.39817101156881	2.2581944444815	20.3209444374422	0.974840513619664
LOC103910999	0	0	0	0	0	0
LOC103911003	0	0	0	0	0	0
LOC103911004	0	0	0	0	0	0
LOC103911011	0	0	0	0	0	0
LOC103911012	0	0	0	0	0	0
LOC103911023	0	0	0	0	0	0
LOC103911023_1	0	1.42320937748695	0	0	0	0
LOC103911024	0	0	0	0	0	0
LOC103911026	0	0	0	0	0	0
LOC103911030	0	0	0	0	0	0
LOC103911031	0	0	0	0	0	0
LOC103911034	0	0	0	0	0	0
LOC103911035	0	0	0	0	0	0
LOC103911037	0	0	0	0	0	0
