gene	zcount_FAC_hypoxia-1	zcount_FAC_hypoxia-2	zcount_FAC_hypoxia-3	zcount_WT_hypoxia-1	zcount_WT_hypoxia-2	zcount_WT_hypoxia-3	zcount_WT_normoxia-1	zcount_WT_normoxia-2	zcount_WT_normoxia-3
dmrt1_1	0	0	0.754201578313411	0	0.301012877803731	0.170575031550575	0	0.424871147621128	0.218353362862033
dmrt2a	0	0	0	0	0	0	0	0	0
dmrt2a_1	0	0.168853010019256	0	0	0.135382017345551	0	0	0.191087881344306	0.785643962454571
dmrt2b	0	0	0	0	0	0	0	0	0
dmrt2b_1	0	0	0	0.341178583382859	0	0	0	0	0
dmrt2b_2	0	0	0	0.341178583382859	0	0	0	0	0
dmrt3a	0	0	0	0	0	0	0	0	0
dmrt3a_1	0	0	0	0	0	0	0	0	0
dmrta2	0	0	0	0	0	0	0	0	0
dmtf1	0	0	0	0	0	0	0	0	0
dmtf1_1	0	8.89749440249067	7.91563778272295	13.2342039428805	8.96818441102334	9.81750573656862	6.94371577420315	10.3568221445947	13.3066634231235
dmtf1_2	0	7.35321610065452	8.40461475428204	14.1626155785189	6.20056615328683	13.8242995757956	4.58470184161412	11.3344582103233	10.6179044171262
dmtn	0	0	0	0	0	0	0	0	0
dmtn_1	0	0.413021751126237	0	0.895900596652832	0.441533677673738	0.12510199156487	0.847433365897278	1.40222761849779	0.480429761213227
dmtn_2	0	0.413021751126237	0	0.895900596652832	0.441533677673738	0.12510199156487	0.847433365897278	0.934818412331857	0.480429761213227
dmxl2	0	0	0	0	0	0	0	0	0
dmxl2_1	0	7.79321584704258	13.3942825550268	15.5897514081202	8.47005441854214	18.8841739303352	11.8592739474154	22.1465954788786	22.3606358544762
dna2	0	0	0	0	0	0	0	0	0
dna2_1	0	6.96612038807058	16.5451283146492	10.5458465430307	6.98157106513393	8.11030914179957	7.0906715227334	19.215864975462	14.6867590537642
dna2_2	0	4.09439744303791	18.049664065629	9.29247898192341	6.44398138472416	5.37407093678931	5.42554149728081	16.303249572761	10.1426410737311
dnaaf1	0	0	0	0	0	0	0	0	0
dnaaf2	0	0	0	0	0	0	0	0	0
dnaaf3	0	0	0	0	0	0	0	0	0
dnaaf3l	0	0	0	0	0	0	0	0	0
dnaaf4	0	0	0	0	0	0	0	0	0
dnaaf5	0	0	0	0	0	0	0	0	0
dnaaf5_1	0	4.07377301439361	2.72791043930048	4.17282478953477	3.99207946022885	8.22615460960067	1.74135864115883	6.40307618170803	5.26515664719883
dnaaf5_2	0	10.4452989775455	8.84131109159993	15.1472828987065	11.7623217795964	13.0107776194982	11.2876825035934	19.5241682649167	17.0646686904528
dnah1	0	0	0	0	0	0	0	0	0
dnah12	0	0	0	0	0	0	0	0	0
dnah12_1	0	0.309349025989476	0.0388403652953837	0.335510147107527	0.186021092535871	0.140550149481502	0.267772010177297	0.700169336223412	0.269877697026379
dnah12_2	0	0.512335360098089	0.343073846357241	0.432182092485476	0.3879564007225	0.336230984766069	0.306601139694367	0.676434046999676	0.430409805905949
dnah2	0	0	0	0	0	0	0	0	0
dnah2_1	0	0.110758887601055	0.14833439401984	0.0800837189290954	0.118404851183247	0.603868520055252	0.142033646936963	0.208906365456798	0.300616178559787
dnah3	0	0	0	0	0	0	0	0	0
dnah5	0	0	0	0	0	0	0	0	0
dnah5l	0	0	0	0	0	0	0	0	0
dnah6	0	0	0	0	0	0	0	0	0
dnah6_1	0	0	0.0806065016815899	0	0	0.0243073062743888	0	0.0605450458868347	0.0311158205212263
dnah6_2	0	0	0	0	0	0	0	0	0
dnah7	0	0	0	0	0	0	0	0	0
dnah9	0	0	0	0	0	0	0	0	0
dnah9l	0	0	0	0	0	0	0	0	0
dnai1.1	0	0	0	0	0	0	0	0	0
dnai1.2	0	0	0	0	0	0	0	0	0
dnai1.2_1	0	0	0	2.26418514426807	1.6738140326359	0.948500554228198	0.80313571267992	0	7.28506219730602
dnai2a	0	0	0	0	0	0	0	0	0
dnai2a_1	0	1.80751198131557	1.29681399569444	1.12021154064237	0.414061942106332	0.938546275548142	0.993383752565117	1.75331009569288	0.901075908962139
dnai2b	0	0	0	0	0	0	0	0	0
dnaja	0	0	0	0	0	0	0	0	0
dnaja1	0	0	0	0	0	0	0	0	0
dnaja2	0	0	0	0	0	0	0	0	0
dnaja2l	0	0	0	0	0	0	0	0	0
dnaja3a	0	0	0	0	0	0	0	0	0
dnaja3a_1	0	28.8269531293707	29.9838380231353	53.4834388050237	26.3977680380662	37.3638302436622	20.9415760595979	63.4242920356556	45.4465328663717
dnaja3b	0	0	0	0	0	0	0	0	0
dnaja3b_1	0	31.8251216710206	23.3167156425861	37.7651315639059	20.4132537458422	34.3625255135063	34.85783587751	77.5401389820178	72.7318437850606
dnajb11	0	0	0	0	0	0	0	0	0
dnajb12a	0	0	0	0	0	0	0	0	0
dnajb12b	0	0	0	0	0	0	0	0	0
dnajb13	0	0	0	0	0	0	0	0	0
dnajb14	0	0	0	0	0	0	0	0	0
dnajb1a	0	0	0	0	0	0	0	0	0
dnajb1b	0	0	0	0	0	0	0	0	0
dnajb2	0	0	0	0	0	0	0	0	0
dnajb4	0	0	0	0	0	0	0	0	0
dnajb5	0	0	0	0	0	0	0	0	0
dnajb5_1	0	1.74557503600987	0.876663785602898	1.57766279055841	0	0.264362485553468	0.447693893892523	1.64619627509453	2.36887579895508
dnajb6a	0	0	0	0	0	0	0	0	0
dnajb6b	0	0	0	0	0	0	0	0	0
dnajb6b_1	0	53.2553506600206	76.8234317383593	68.614492242005	42.5473616355063	43.2441371105356	56.6686218321852	74.1596981611883	79.3009374602582
dnajb9a	0	0	0	0	0	0	0	0	0
dnajb9b	0	0	0	0	0	0	0	0	0
dnajc1	0	0	0	0	0	0	0	0	0
dnajc10	0	0	0	0	0	0	0	0	0
dnajc11	0	0	0	0	0	0	0	0	0
dnajc11a	0	0	0	0	0	0	0	0	0
dnajc11a_1	0	222.612855788446	181.881068326409	288.801145560138	196.997850464	214.82760093798	238.289927080158	373.914083359672	350.173964161582
dnajc12	0	0	0	0	0	0	0	0	0
dnajc14	0	0	0	0	0	0	0	0	0
dnajc15	0	0	0	0	0	0	0	0	0
dnajc16	0	0	0	0	0	0	0	0	0
dnajc16l	0	0	0	0	0	0	0	0	0
dnajc17	0	0	0	0	0	0	0	0	0
dnajc18	0	0	0	0	0	0	0	0	0
dnajc19	0	0	0	0	0	0	0	0	0
dnajc2	0	0	0	0	0	0	0	0	0
dnajc21	0	0	0	0	0	0	0	0	0
dnajc22	0	0	0	0	0	0	0	0	0
dnajc24	0	0	0	0	0	0	0	0	0
dnajc24_1	0	6.75412040077023	2.71364685530414	11.7204878056229	5.41528069382203	7.36482783283072	6.2361125925735	9.1722183045267	20.4267430238188
dnajc25	0	0	0	0	0	0	0	0	0
dnajc25_1	0	13.5808657520864	10.6649239313297	24.9060365869487	9.10698817756736	15.7063532635637	9.49945466610658	46.9459775586528	38.7753310501772
dnajc27	0	0	0	0	0	0	0	0	0
dnajc28	0	0	0	0	0	0	0	0	0
dnajc28_1	0	19.5402843303738	22.6466164833563	22.2795818195978	14.4617532419742	19.8046915722848	12.5289171178067	17.5773056235839	12.2389044914741
dnajc30b	0	0	0	0	0	0	0	0	0
dnajc3a	0	0	0	0	0	0	0	0	0
dnajc3a_1	0	34.4460140439282	161.704787872386	34.409655810916	46.6597685466107	47.1155170042407	35.4309660193847	29.1338618251677	44.4963930524928
dnajc3b	0	0	0	0	0	0	0	0	0
dnajc4	0	0	0	0	0	0	0	0	0
dnajc4_1	0	17.4631249905846	12.7169952439633	14.2049638328605	10.3844356017145	13.488182786363	14.4442278364107	16.4689175303078	17.4355206369829
dnajc5aa	0	0	0	0	0	0	0	0	0
dnajc5ab	0	0	0	0	0	0	0	0	0
dnajc5b	0	0	0	0	0	0	0	0	0
dnajc5ga	0	0	0	0	0	0	0	0	0
dnajc5gb	0	0	0	0	0	0	0	0	0
dnajc5gb_1	0	66.291131999825	86.9753802173101	127.970243236808	51.8789874203723	88.7712673404734	69.3092808401124	176.962158402942	119.170469553537
dnajc6	0	0	0	0	0	0	0	0	0
dnajc6_1	0	1.14767879595096	0.890781396164124	0.565789109199198	0.669221421499132	1.32729745889271	1.40484892949464	2.12532091563317	1.33498792348028
dnajc6_2	0	0.318256982235247	0.532784068449765	0.460228578754827	0.340227059297719	1.15677924075875	0.652996082991989	1.56071777433046	1.48079490305574
dnajc7	0	0	0	0	0	0	0	0	0
dnajc8	0	0	0	0	0	0	0	0	0
dnajc9	0	0	0	0	0	0	0	0	0
dnajc9_1	0	186.582576071278	94.0059564913628	203.983034025921	179.324763808961	141.287061723575	248.009981274961	254.465361990168	255.988991099781
dnal1	0	0	0	0	0	0	0	0	0
dnal4a	0	0	0	0	0	0	0	0	0
dnal4a_1	0	2.82072369338526	2.66658939538557	3.59913823510819	1.19730917074389	2.11082493281998	1.53199297794435	5.44545234119902	5.40414055098808
dnal4b	0	0	0	0	0	0	0	0	0
dnal4b_1	0	16.402863830442	14.1691132230523	14.9436219521692	9.73203301832587	17.2898101027883	15.3972589488065	13.7364888417793	18.3167278103694
dnal4b_2	0	11.4710798433633	11.5220257771596	7.82016372378028	9.98555088927412	6.25414732711837	12.8608696902027	7.04716106651315	11.4370624410608
dnali1	0	0	0	0	0	0	0	0	0
dnase1	0	0	0	0	0	0	0	0	0
dnase1l1	0	0	0	0	0	0	0	0	0
dnase1l1_1	0	6.72216714044725	5.115168155696	7.95343569305282	8.16615361871446	2.96161024620041	9.71741968150867	3.68841422062575	7.10842851895619
dnase1l1_2	0	13.0061645947575	7.14433574737151	12.7836293986108	8.96157070570548	10.7105018335857	12.5090164098819	7.3594199965524	11.5830339951267
dnase1l1l	0	0	0	0	0	0	0	0	0
dnase1l4.1	0	0	0	0	0	0	0	0	0
dnase1l4.2	0	0	0	0	0	0	0	0	0
dnase2	0	0	0	0	0	0	0	0	0
dnase2b	0	0	0	0	0	0	0	0	0
dnd1	0	0	0	0	0	0	0	0	0
dner	0	0	0	0	0	0	0	0	0
dnlz	0	0	0	0	0	0	0	0	0
dnm1a	0	0	0	0	0	0	0	0	0
dnm1b	0	0	0	0	0	0	0	0	0
dnm1l	0	0	0	0	0	0	0	0	0
dnm2a	0	0	0	0	0	0	0	0	0
dnm2b	0	0	0	0	0	0	0	0	0
dnm3a	0	0	0	0	0	0	0	0	0
dnm3b	0	0	0	0	0	0	0	0	0
dnmbp	0	0	0	0	0	0	0	0	0
dnmt1	0	0	0	0	0	0	0	0	0
dnmt3aa	0	0	0	0	0	0	0	0	0
dnmt3ab	0	0	0	0	0	0	0	0	0
dnmt3ba	0	0	0	0	0	0	0	0	0
dnmt3bb.1	0	0	0	0	0	0	0	0	0
dnmt3bb.1_1	0	37.2283428233581	29.3245199850059	58.439932264598	27.9635484291902	57.0638004083875	44.9262605147573	124.617994427543	90.1412488321383
dnmt3bb.2	0	0	0	0	0	0	0	0	0
dnmt3bb.2_1	0	0.213243999446522	0.642573208101835	0.539647924397362	0.797876684975015	0.581313794068871	1.25790343773021	1.85015340335841	1.57096368059942
dnmt3bb.3	0	0	0	0	0	0	0	0	0
dnmt3bb.3_1	0	40.048068804748	35.6868193095188	39.9702170514366	35.7327682425189	29.5234474705592	51.0765973709763	72.5675787709981	52.2032957273591
dnpep	0	0	0	0	0	0	0	0	0
dnpep_1	0	67.0684155796484	43.5540320276313	49.2260487836163	47.7627757195103	83.9590372942702	41.7819543702424	58.0142807761314	62.6943882038748
dnph1	0	0	0	0	0	0	0	0	0
dntt	0	0	0	0	0	0	0	0	0
dnttip1	0	0	0	0	0	0	0	0	0
dnttip2	0	0	0	0	0	0	0	0	0
doc2b	0	0	0	0	0	0	0	0	0
doc2d	0	0	0	0	0	0	0	0	0
dock1	0	0	0	0	0	0	0	0	0
dock10	0	0	0	0	0	0	0	0	0
dock11	0	0	0	0	0	0	0	0	0
dock11_1	0	0.21191026788021	0	1.83864927126044	0	0.385118650132643	0.0815240803397029	1.07916748738279	1.35572520128272
dock2	0	0	0	0	0	0	0	0	0
dock2-like	0	0	0	0	0	0	0	0	0
dock3	0	0	0	0	0	0	0	0	0
dock4b	0	0	0	0	0	0	0	0	0
dock5	0	0	0	0	0	0	0	0	0
dock6	0	0	0	0	0	0	0	0	0
dock7	0	0	0	0	0	0	0	0	0
dock8	0	0	0	0	0	0	0	0	0
dock9b	0	0	0	0	0	0	0	0	0
dohh	0	0	0	0	0	0	0	0	0
dohh_1	0	314.780062058432	354.876211992942	411.351979586431	334.984687426287	294.074463465846	334.861679706851	356.230872883554	330.96635094389
dok1a	0	0	0	0	0	0	0	0	0
dok1b	0	0	0	0	0	0	0	0	0
dok2	0	0	0	0	0	0	0	0	0
dok2_1	0	0	0	0	0	0	0	0	0
dok2l	0	0	0	0	0	0	0	0	0
dok2l_1	0	0	0	0	0	0	0	0	0
dok3	0	0.356460993900602	0.23869608420233	0.386606294036803	0.190534194815401	0.107970052740705	0.639959812449332	0.2689336170696	0.829275793415311
dok4	0	0	0	0	0	0	0	0	0
dok6	0	0	0	0	0	0	0	0	0
dok7	0	0	0	0	0	0	0	0	0
dok7_1	0	0.707673632130008	0	0	0	0	0	0	0
dolk	0	0	0	0	0	0	0	0	0
dolpp1	0	0	0	0	0	0	0	0	0
donson	0	0	0	0	0	0	0	0	0
dopey1	0	0	0	0	0	0	0	0	0
dopey1_1	0	27.2721606294774	40.2842398734171	41.0887145269521	26.6483027025338	31.0239194892648	23.8955412961789	46.7373483465673	41.9626194276398
dopey2	0	0	0	0	0	0	0	0	0
dot1l	0	0	0	0	0	0	0	0	0
dpagt1	0	0	0	0	0	0	0	0	0
dpcd	0	0	0	0	0	0	0	0	0
dpep1	0	0	0	0	0	0	0	0	0
dpep2	0	0	0	0	0	0	0	0	0
dpf1	0	0	0	0	0	0	0	0	0
dpf1_1	0	11.7451473263254	9.47652807630664	5.63831459905771	11.8869800361314	7.34836091760918	12.7406324906965	5.44744658946876	14.3339401534473
dpf2	0	0	0	0	0	0	0	0	0
dpf2l	0	0	0	0	0	0	0	0	0
dpf2l_1	0	38.5031658135363	45.8656455208853	44.8653776854965	37.6318235743891	51.6133257707271	44.3152850978028	52.3960322777063	63.8494481265042
dpf3	0	0	0	0	0	0	0	0	0
dph1	0	0	0	0	0	0	0	0	0
dph2	0	0	0	0	0	0	0	0	0
dph3	0	0	0	0	0	0	0	0	0
dph5	0	0	0	0	0	0	0	0	0
dph5_1	0	140.052678068391	87.6600942320778	133.568663954201	134.748778877321	136.939767516696	172.949446514803	207.746429709887	181.22081803312
dph6	0	0	0	0	0	0	0	0	0
dph7	0	0	0	0	0	0	0	0	0
dpm1	0	0	0	0	0	0	0	0	0
dpm1_1	0	202.383109219519	305.949591297569	213.216366627142	164.450987004673	157.58619000367	196.613342124906	248.312181003853	227.090737040652
dpm2	0	0	0	0	0	0	0	0	0
dpm2_1	0	236.386277340236	293.949178894328	227.841944570382	197.966371780027	235.029743678144	250.397141349279	280.798140280472	292.857788213677
dpm3	0	0	0	0	0	0	0	0	0
dpp3	0	0	0	0	0	0	0	0	0
dpp3_1	0	315.393925776012	211.794010762699	334.59997339239	295.395344730729	254.15742830211	355.864619041046	384.048452214148	400.085262567816
dpp4	0	0	0	0	0	0	0	0	0
dpp6a	0	0	0	0	0	0	0	0	0
dpp6b	0	0	0	0	0	0	0	0	0
dpp7	0	0	0	0	0	0	0	0	0
dpp7_1	0	165.034348349368	328.155439306366	212.437816140441	155.097987750079	145.718093827549	113.463074069707	130.08076827703	121.31229453897
dpp7_2	0	166.903367016971	330.783686531932	213.654063179413	156.446665904428	147.246605301264	114.182104957348	132.407416164912	152.183882038134
dpp9	0	0	0	0	0	0	0	0	0
dpt	0	0	0	0	0	0	0	0	0
dpy19l1l	0	0	0	0	0	0	0	0	0
dpy19l3	0	0	0	0	0	0	0	0	0
dpy30	0	0	0	0	0	0	0	0	0
dpyda.1	0	0	0	0	0	0	0	0	0
dpydb	0	0	0	0	0	0	0	0	0
dpys	0	0	0	0	0	0	0	0	0
dpysl2a	0	0	0	0	0	0	0	0	0
dpysl2b	0	0	0	0	0	0	0	0	0
dpysl2b_1	0	66.7875622319694	73.9834310232685	63.0840213933321	52.8455117686044	62.680715454639	49.2512668267949	68.1398143878924	70.0379759825857
dpysl3	0	0	0	0	0	0	0	0	0
dpysl4	0	0	0	0	0	0	0	0	0
dpysl5a	0	0	0	0	0	0	0	0	0
dpysl5b	0	0	0	0	0	0	0	0	0
dqx1	0	0	0	0	0	0	0	0	0
dr1	0	0	0	0	0	0	0	0	0
dr1_1	0	55.6105679713052	61.7998407923277	58.3885615134135	42.9269695875235	57.9241021158766	77.3824190319338	106.451292731368	85.8473731236855
dram1	0	0	0	0	0	0	0	0	0
dram2b	0	0	0	0	0	0	0	0	0
drap1	0	0	0	0	0	0	0	0	0
draxin	0	0	0	0	0	0	0	0	0
draxin_1	0	0	0	0	0.242475254947255	0	0	0	0
drc1	0	0	0	0	0	0	0	0	0
drc3	0	0	0	0	0	0	0	0	0
drd1a	0	0	0	0	0	0	0	0	0
drd1a_1	0	0	0	0.113587883491709	0	0	0.0805821785297578	0	0
drd1b	0	0	0	0	0	0	0	0	0
drd2a	0	0	0	0	0	0	0	0	0
drd2b	0	0	0	0	0	0	0	0	0
drd2b_1	0	2.50698792168327	3.02174649826443	6.79749906849037	1.80903481693181	4.32831038938195	3.08628570811498	9.3624717409743	10.4981245638034
drd2l	0	0	0	0	0	0	0	0	0
drd3	0	0	0	0	0	0	0	0	0
drd3_1	0	0	0.494271391501824	1.33425196001511	0	0.223575130639504	0	0.556884682774835	0
drd4-rs	0	0	0	0	0	0	0	0	0
drd4a	0	0	0	0	0	0	0	0	0
drd4b	0	0	0	0	0	0	0	0	0
drd5a	0	0	0	0	0	0	0	0	0
drd6b	0	0	0	0	0	0	0	0	0
drd7	0	0	0	0	0	0	0	0	0
drg1	0	0	0	0	0	0	0	0	0
drg2	0	0	0	0	0	0	0	0	0
drgx	0	0	0	0	0	0	0	0	0
drl	0	0	0	0	0	0	0	0	0
drp2	0	0	0	0	0	0	0	0	0
dsc2l	0	0	0	0	0	0	0	0	0
dscama	0	0	0	0	0	0	0	0	0
dscamb	0	0	0	0	0	0	0	0	0
dscaml1	0	0	0	0	0	0	0	0	0
dscc1	0	0	0	0	0	0	0	0	0
dscr3	0	0	0	0	0	0	0	0	0
dse	0	0	0	0	0	0	0	0	0
dsela	0	0	0	0	0	0	0	0	0
dsg2.1	0	0	0	0	0	0	0	0	0
dsg2l	0	0	0	0	0	0	0	0	0
dsn1	0	0	0	0	0	0	0	0	0
dspa	0	0	0	0	0	0	0	0	0
dst	0	0	0	0	0	0	0	0	0
dstyk	0	0	0	0	0	0	0	0	0
dtd1	0	0	0	0	0	0	0	0	0
dtd2	0	0	0	0	0	0	0	0	0
dthd1	0	0	0	0	0	0	0	0	0
dtl	0	0	0	0	0	0	0	0	0
dtna	0	0	0	0	0	0	0	0	0
dtnba	0	0	0	0	0	0	0	0	0
dtnbb	0	0	0	0	0	0	0	0	0
dtnbp1a	0	0	0	0	0	0	0	0	0
dtnbp1b	0	0	0	0	0	0	0	0	0
dtwd1	0	0	0	0	0	0	0	0	0
dtwd2	0	0	0	0	0	0	0	0	0
dtx2	0	0	0	0	0	0	0	0	0
dtx2_1	0	13.0578415163756	33.6990788229246	39.591914829004	16.1244702673544	17.5816414299245	13.8604245710699	27.6130977181103	27.7171016084554
dtx4	0	0	0	0	0	0	0	0	0
dtymk	0	0	0	0	0	0	0	0	0
dub	0	0	0	0	0	0	0	0	0
duox	0	0	0	0	0	0	0	0	0
duox2	0	0	0	0	0	0	0	0	0
dupd1	0	0	0	0	0	0	0	0	0.869150587531086
dus1l	0	0	0	0	0	0	0	0	0
dus2	0	0	0	0	0	0	0	0	0
dus3l	0	0	0	0	0	0	0	0	0
dus4l	0	0	0	0	0	0	0	0	0
dusp1	0	0	0	0	0	0	0	0	0
dusp10	0	0	0	0	0	0	0	0	0
dusp11	0	0	0	0	0	0	0	0	0
dusp12	0	0	0	0	0	0	0	0	0
dusp13a	0	0	0	0	0	0	0	0	0
dusp14	0	0	0	0	0	0	0	0	0
dusp14_1	0	0.774647991992388	1.03745119655555	1.12021154064237	1.86327873947849	2.81563882664443	1.78809075461721	1.75331009569288	1.50179318160357
dusp16	0	0	0	0	0	0	0	0	0
dusp19a	0	0	0	0	0	0	0	0	0
dusp19b	0	0	0	0	0	0	0	0	0
dusp2	0	0	0	0	0	0	0	0	0
dusp22a	0	0	0	0	0	0	0	0	0
dusp22b	0	0	0	0	0	0	0	0	0
dusp23a	0	0	0	0	0	0	0	0	0
dusp23a_1	0	24.5823472213582	7.71610111621938	15.3302098528052	10.5938542029899	13.4025412836527	15.8406160636512	13.2142128116063	14.6546077207182
dusp23b	0	0	0	0	0	0	0	0	0
dusp26	0	0	0	0	0	0	0	0	0
dusp27	0	0	2.53044706760428	1.68142019152396	0.699188140214996	0.0880464649494528	0.149105364379394	0.328961415985135	0.112708416554664
dusp28	0	0	0	0	0	0	0	0	0
dusp3a	0	0	0	0	0	0	0	0	0
dusp3a_1	0	0	0.0811611480298563	0.0876355967169201	0.129570403652322	0	0	0.182884953292228	0.0939897773520598
dusp3b	0	0	0	0	0	0	0	0	0
dusp4	0	0	0	0	0	0	0	0	0
dusp4_1	0	25.529892497465	42.9330624735162	46.3579513114739	26.3618661512841	27.2407654962225	17.7086689707695	45.088585769866	54.8936185782407
dusp4_2	0	40.2063463587938	73.0034962083503	72.1184897803903	37.8157985151073	35.8322431597319	24.540257887442	70.8762323531609	85.8917826966327
dusp5	0	0	0	0	0	0	0	0	0
dusp5_1	0	11.7686775971371	73.1989301212295	35.5917408519142	24.1339349186562	15.6296937582413	12.3636463522277	14.5990136942943	22.640173582955
dusp6	0	0	0	0	0	0	0	0	0
dusp6_1	0	28.3311972945263	16.7185011450412	29.9589405141158	21.2955263747799	33.252778169138	18.5288198004154	21.5081918261562	33.0923575823479
dusp7	0	0	0	0	0	0	0	0	0
dusp8a	0	0	0	0	0	0	0	0	0
dusp8b	0	0	0	0	0	0	0	0	0
dut	0	0	0	0	0	0	0	0	0
dvl1a	0	0	0	0	0	0	0	0	0
dvl1a_1	0	3.76664997746617	9.26927759896806	11.0300107356088	5.13400586281432	10.9526143823398	6.52081210131045	17.2637296409695	16.8683643551618
dvl1b	0	0	0	0	0	0	0	0	0
dvl2	0	0	0	0	0	0	0	0	0
dvl3	0	0	0	0	0	0	0	0	0
dvl3a	0	0	0	0	0	0	0	0	0
dxo	0	0	0	0	0	0	0	0	0
dydc2	0	0	0	0	0	0	0	0	0
dym	0	0	0	0	0	0	0	0	0
dync1h1	0	0	0	0	0	0	0	0	0
dync1i1	0	0	0	0	0	0	0	0	0
dync1i2a	0	0	0	0	0	0	0	0	0
dync1i2b	0	0	0	0	0	0	0	0	0
dync1li1	0	0	0	0	0	0	0	0	0
dync1li2	0	0	0	0	0	0	0	0	0
dync1li2_1	0	17.8739726941587	38.1231745911722	45.9509195198028	11.6770242251153	22.0567393456013	21.3929423018777	90.4001144235383	48.5126339147957
dync2h1	0	0	0	0	0	0	0	0	0
dync2li1	0	0	0	0	0	0	0	0	0
dync2li1_1	0	6.97093096492615	11.5893361859465	7.82115594147028	3.27637708411981	7.20807469333223	9.43250107774115	8.7049664299765	3.91451353239751
dynll1	0	0	0	0	0	0	0	0	0
dynll2a	0	0	0	0	0	0	0	0	0
dynll2a_1	0	143.504857945148	78.1581855527515	125.143632111762	91.3471345748868	136.127517965727	166.18296523524	175.843882590478	217.398355015314
dynll2b	0	0	0	0	0	0	0	0	0
dynlrb1	0	0	0	0	0	0	0	0	0
dynlt1	0	0	0	0	0	0	0	0	0
dynlt3	0	0	0	0	0	0	0	0	0
dyrk1aa	0	0	0	0	0	0	0	0	0
dyrk1ab	0	0	0	0	0	0	0	0	0
dyrk1b	0	0	0	0	0	0	0	0	0
dyrk2	0	0	0	0	0	0	0	0	0
dyrk4	0	0	0	0	0	0	0	0	0
dysf	0	0	0	0	0	0	0	0	0
dytn	0	0	0	0	0	0	0	0	0
dzank1	0	0	0	0	0	0	0	0	0
dzank1_1	0	0	0	0	0.106839193572504	0	0.102527963320841	0.301600988736855	0
dzip1	0	0	0	0	0	0	0	0	0
dzip1_1	0	46.5290622915877	39.7617840215367	43.4956505376767	33.4838339651396	46.4234522164217	44.4913989569436	44.3296290800907	59.7883564207304
dzip1l	0	0	0	0	0	0	0	0	0
e2f1	0	0	0	0	0	0	0	0	0
e2f3	0	0	0	0	0	0	0	0	0
e2f4	0	0	0	0	0	0	0	0	0
e2f4_1	0	56.4016306167326	41.2015449897323	65.0641473803141	54.6767623492034	49.8534602110713	66.8307422004062	72.7647178534907	75.9845650737172
e2f5	0	0	0	0	0	0	0	0	0
e2f7	0	0	0	0	0	0	0	0	0
e2f8	0	0	0	0	0	0	0	0	0
e2f8_1	0	8.60172881914211	11.585362354725	15.9019813622686	7.83709748538375	12.2572971735392	9.17543807959522	31.8581021700927	30.2441713809838
e4f1	0	0	0	0	0	0	0	0	0
eaf1	0	0	0	0	0	0	0	0	0
eaf1_1	0	74.3916055260886	71.2694957240337	78.5525387720942	59.4484342453648	78.9763611866986	74.4288705364526	76.407912640168	83.676961731708
eaf2	0	0	0	0	0	0	0	0	0
eapp	0	0	0	0	0	0	0	0	0
ebag9	0	0	0	0	0	0	0	0	0
ebf1a	0	0	0	0	0	0	0	0	0
ebf1b	0	0	0	0	0	0	0	0	0
ebf2	0	0	0	0	0	0	0	0	0
ebf3a	0	0	0	0	0	0	0	0	0
ebf3b	0	0	0	0	0	0	0	0	0
ebf3b_1	0	0	0	0	0	0	0	0	0.343340549144671
ebi3	0	0	0	0	0	0	0	0	0
ebna1bp2	0	0	0	0	0	0	0	0	0
ebp	0	0	0	0	0	0	0	0	0
ebpl	0	0	0	0	0	0	0	0	0
ecd	0	0	0	0	0	0	0	0	0
ecd_1	0	48.2061135424327	42.903982610433	44.1756760543532	37.6719349595024	41.8634035581852	41.6684449691996	54.7266213940372	44.1846442834835
ece1	0	0	0	0	0	0	0	0	0
ece2a	0	0	0	0	0	0	0	0	0
ece2b	0	0	0	0	0	0	0	0	0
ech1	0	0	0	0	0	0	0	0	0
ech1_1	0	97.6336066850194	74.7073893015178	103.986668679904	80.3910491279681	74.5630180909835	76.640632148857	82.6814137291809	90.3440515806039
echdc1	0	0	0	0	0	0	0	0	0
echdc2	0	0	0	0	0	0	0	0	0
echdc3	0	0	0	0	0	0	0	0	0
echs1	0	0	0	0	0	0	0	0	0
eci1	0	0	0	0	0	0	0	0	0
eci2	0	0	0	0	0	0	0	0	0
ecm1a	0	0	0	0	0	0	0	0	0
ecm1b	0	0	0	0	0	0	0	0	0
ecm2	0	0	0	0	0	0	0	0	0
ecrg4a	0	0	0	0	0	0	0	0	0
ecrg4b	0	0	0	0	0	0	0	0	0
ecscr	0	0	0	0	0	0	0	0	0
ecsit	0	0	0	0	0	0	0	0	0
ect2	0	0	0	0	0	0	0	0	0
ect2l	0	0	0	0	0	0	0	0	0
eda	0	0	0	0	0	0	0	0	0
eda_1	0	2.26618513446896	1.70718737196354	3.07229069740321	1.36272688512298	6.69254502901146	3.70525604287364	7.69380153833654	7.2491161667272
edar	0	0	0	0	0	0	0	0	0
edaradd	0	0	0	0	0	0	0	0	0
edaradd_1	0	0	0	0	0	0	0	0	0
edc3	0	0	0	0	0	0	0	0	0
edc4	0	0	0	0	0	0	0	0	0
edc4_1	0	40.8689210608102	39.3646744245856	59.5757380302769	36.5135676384597	44.0202179789553	55.2475724186019	95.4785168518351	81.201486659332
edem1	0	0	0	0	0	0	0	0	0
edem2	0	0	0	0	0	0	0	0	0
edem3	0	0	0	0	0	0	0	0	0
